  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  12:03:58   11-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1, 2, 3  (-1=not selected)
          Sectors     =   0 to  8
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14620  L  1998  081  17:17:04  21    70.20      3           17            13         5       3       112       5       2       1.08     0.9    7    7    2
    14620  L  1998  081  17:17:04  21    70.20      1            8            40         4       1       132       2       2       1.81     3.2   21   23    2
    14620  L  1998  081  17:17:34  11    22.09      1            8             0         8       0       165       2       2       1.03     0.0    0    5    2
    14621  L  1998  081  17:18:34   8    15.61      1            8             0         7       0       190       2       2       1.02     0.0    0    5    2
    14621  L  1998  081  17:18:34   8    15.61      2           11             0         8       0       253       3       2       2.10     0.0    0   28    2
    14621  L  1998  081  17:18:34   8    15.61      3           17             0         6       0       191       5       2       1.04     0.0    0    5    2
    14621  L  1998  081  17:18:40  10    19.68      2           14             0         5       0       171       4       2       1.00     0.0    0    4    2
    14621  L  1998  081  17:18:40  10    19.68      2           11             0         5       0       222       3       2       1.96     0.0    0   26    2
    14621  L  1998  081  17:18:58  16    39.38      2           14             6         4       2       131       4       2       0.98     0.9    7    3    2
    14622  L  1998  081  17:21:28   6    12.39      1            8             0         6       0       209       2       2       1.01     0.0    0    4    2
    14622  L  1998  081  17:21:34   8    15.61      2           11             0         8       0       342       3       2       4.27     0.0    0   52    2
    14622  L  1998  081  17:23:10  19    55.71      1            5            13         3       1       117       1       2       0.98     1.0    8    3    2
    14622  L  1998  081  17:23:34  11    22.09      1            8             0         7       0       162       2       2       0.98     0.0    0    3    2
    14623  L  1998  081  17:24:34   8    15.61      2           11             0         7       0       192       3       2       1.05     0.0    0    6    2
    14624  L  1998  081  17:27:29   6    12.39      3           20             0         7       0       325       6       2       2.93     0.0    0   39    2
    14625  L  1998  081  17:31:11  20    62.54      2           11             0         8       0       139       3       2       1.87     0.0    0   25    2
    14625  L  1998  081  17:32:47   7    13.91      3           20             0         3       0       210       6       2       1.16     0.0    0    9    2
    14626  L  1998  081  17:33:35   8    15.61      3           17             0         7       0       192       5       2       1.05     0.0    0    6    2
    14626  L  1998  081  17:35:53   5    11.04      1            5             0         1       0       226       1       2       1.08     0.0    0    6    2
    14627  L  1998  081  17:38:48   7    13.91      3           17             0         6       0       199       5       2       1.01     0.0    0    4    2
    14628  L  1998  081  17:41:36  11    22.09      3           20             0         4       0       161       6       2       0.96     0.0    0    3    2
    14629  L  1998  081  17:42:48  12    24.80      1            8             0         4       0       159       2       2       1.05     0.0    0    6    2
    14629  L  1998  081  17:44:24  15    35.08      3           17             0         5       0       138       5       2       1.01     0.0    0    4    2
    14630  L  1998  081  17:47:30  13    27.84      2           11             0         5       0       149       3       2       0.99     0.0    0    4    2
    14632  L  1998  081  17:51:37   8    15.61      3           17             0         0       0       250       5       2       2.04     0.0    0   27    2
    14633  L  1998  081  17:54:55  14    31.25      1            5             0         1       0       141       1       2       0.95     0.0    0    2    2
    14635  L  1998  081  18:00:43  10    19.68      2           11             0         8       0       347       3       2       5.68     0.0    0   61    2
    14636  L  1998  081  18:05:26  15    35.08      3           17             0         8       0       138       5       2       1.01     0.0    0    4    2
    14637  L  1998  081  18:06:44  10    19.68      1            5             0         7       0       177       1       2       1.09     0.0    0    7    2
    14639  L  1998  081  18:14:50   7    13.91      1            8             0         8       0       374       2       2       4.60     0.0    0   54    2
    14640  L  1998  081  18:17:51   7    13.91      2           14             0         8       0       361       4       2       4.24     0.0    0   51    2
    14641  L  1998  081  18:18:39   8    15.61      1            8             0         6       0       199       2       2       1.15     0.0    0    9    2
    14641  L  1998  081  18:18:57  14    31.25      3           17             0         6       0       145       5       2       1.03     0.0    0    5    2
    14642  L  1998  081  18:23:33  13    27.84      1            8             0         7       0       147       2       2       0.95     0.0    0    2    2
    14642  L  1998  081  18:23:51   7    13.91      2           14             0         6       0       218       4       2       1.28     0.0    0   12    2
    14643  L  1998  081  18:25:15  20    62.54      1            5            31         7       1       137       1       2       1.80     2.9   20   23    2
    14644  L  1998  081  18:27:34   6    12.39      2           11             0         8       0       389       3       2       4.41     0.0    0   53    2
    14646  L  1998  081  18:33:17   0     6.19      2           14             0         8       0       564       4       2       4.32     0.0    0   52    2
    14647  L  1998  081  18:38:22  17    44.21      1            5             5         4       1       125       1       2       0.95     0.7    4    2    2
    14650  L  1998  081  18:47:29  15    35.08      2           14             0         3       0       137       4       2       0.99     0.0    0    4    2
    14650  L  1998  081  18:47:41  11    22.09      2           14             0         7       0       165       4       2       1.03     0.0    0    5    2
    14650  L  1998  081  18:47:53   7    13.91      2           11             0         8       0       432       3       2       6.36     0.0    0   65    2
    14651  L  1998  081  18:48:47  10    19.68      2           11             0         8       0       295       3       2       3.90     0.0    0   49    2
    14651  L  1998  081  18:50:12  21    70.20      2           11            39         5       2       133       3       2       1.85     3.3   21   24    2
    14651  L  1998  081  18:50:53   7    13.91      1            5             0         2       0       196       1       2       0.98     0.0    0    3    2
    14652  L  1998  081  18:53:42  11    22.09      2           14             0         6       0       166       4       2       1.04     0.0    0    5    2
    14653  L  1998  081  18:54:24   2     7.80      1            8             0         4       0       261       2       2       1.01     0.0    0    4    2
    14654  L  1998  081  18:57:36   6    12.39      2           11             0         8       0       382       3       2       4.23     0.0    0   51    2
    14654  L  1998  081  18:57:42   8    15.61      2           14             0         8       0       337       4       2       4.12     0.0    0   50    2
    14654  L  1998  081  18:58:24  22    78.81      3           17            20         8       3       106       5       2       1.01     1.0    8    4    2
    14655  L  1998  081  19:02:54   7    13.91      2           14             0         7       0       360       4       2       4.22     0.0    0   51    2
    14657  L  1998  081  19:08:37  13    27.84      3           20             0         1       0       148       6       2       0.97     0.0    0    3    2
    14657  L  1998  081  19:09:01   5    11.04      2           11             0         4       0       231       3       2       1.14     0.0    0    8    2
    14658  L  1998  081  19:09:26   2     7.80      2           14             0         7       0       496       4       2       4.38     0.0    0   52    2
    14658  L  1998  081  19:09:49  10    19.68      3           17             0         1       0       174       5       2       1.05     0.0    0    5    2
    14658  L  1998  081  19:11:37  13    27.84      2           14             0         0       0       147       4       2       0.95     0.0    0    2    2
    14658  L  1998  081  19:11:43  11    22.09      2           14             0         2       0       168       4       2       1.08     0.0    0    6    2
    14658  L  1998  081  19:11:43  11    22.09      2           14             0         5       0       168       4       2       1.08     0.0    0    6    2
    14658  L  1998  081  19:11:43  11    22.09      2           14             0         4       0       165       4       2       1.03     0.0    0    5    2
    14658  L  1998  081  19:11:49   9    17.53      3           17             0         0       0       179       5       2       0.99     0.0    0    4    2
    14658  L  1998  081  19:12:01   5    11.04      2           11             0         2       0       217       3       2       0.97     0.0    0    3    2
    14658  L  1998  081  19:12:07   3     8.76      2           14             0         4       0       255       4       2       1.10     0.0    0    7    2
    14659  L  1998  081  19:12:37   6    12.39      1            8             0         1       0       215       2       2       1.08     0.0    0    7    2
    14659  L  1998  081  19:12:37   6    12.39      2           14             0         3       0       209       4       2       1.01     0.0    0    4    2
    14659  L  1998  081  19:12:49  10    19.68      2           14             0         2       0       173       4       2       1.03     0.0    0    5    2
    14659  L  1998  081  19:14:31  15    35.08      3           20             0         4       0       163       6       2       1.62     0.0    0   20    2
    14659  L  1998  081  19:14:37  13    27.84      1           23             0         2       0       151       7       2       1.03     0.0    0    5    2
    14659  L  1998  081  19:14:37  13    27.84      2           11             0         3       0       151       3       2       1.03     0.0    0    5    2
    14659  L  1998  081  19:14:49   9    17.53      2           11             0         3       0       183       3       2       1.05     0.0    0    6    2
    14659  L  1998  081  19:14:49   9    17.53      3           20             0         3       0       181       6       2       1.02     0.0    0    5    2
    14659  L  1998  081  19:14:49   9    17.53      2           26             0         5       0       179       8       2       0.99     0.0    0    4    2
    14660  L  1998  081  19:15:44   8    15.61      3           17             0         3       0       243       5       2       1.90     0.0    0   25    2
    14660  L  1998  081  19:15:44   8    15.61      2           26             0         5       0       193       8       2       1.07     0.0    0    6    2
    14660  L  1998  081  19:15:49  10    19.68      2           11             0         5       0       179       3       2       1.13     0.0    0    8    2
    14660  L  1998  081  19:17:32  15    35.08      1            8            15         5       1       176       2       2       1.99     3.6   22   27    2
    14660  L  1998  081  19:18:02   5    11.04      2           11             0         2       0       220       3       2       1.01     0.0    0    4    2
    14661  L  1998  081  19:20:38  13    27.84      1            8             0         4       0       147       2       2       0.95     0.0    0    2    2
    14661  L  1998  081  19:20:38  13    27.84      1            5             0         4       0       152       1       2       1.05     0.0    0    5    2
    14661  L  1998  081  19:20:38  13    27.84      3           17             0         4       0       150       5       2       1.01     0.0    0    4    2
    14662  L  1998  081  19:21:38   6    12.39      2           14             0         3       0       213       4       2       1.06     0.0    0    6    2
    14662  L  1998  081  19:21:38   6    12.39      2           14             0         3       0       207       4       2       0.98     0.0    0    3    2
    14662  L  1998  081  19:21:56  12    24.80      1            8             0         2       0       203       2       2       2.00     0.0    0   27    2
    14662  L  1998  081  19:23:02  25   111.49      3           20            67         1       3       112       6       2       1.73     3.0   20   22    2
    14662  L  1998  081  19:23:50   9    17.53      3           17             0         6       0       178       5       2       0.98     0.0    0    3    2
    14663  L  1998  081  19:24:44   8    15.61      2           14             0         2       0       193       4       2       1.07     0.0    0    6    2
    14663  L  1998  081  19:24:50  10    19.68      1            8             0         3       0       176       2       2       1.08     0.0    0    6    2
    14663  L  1998  081  19:24:50  10    19.68      2           11             0         5       0       174       3       2       1.05     0.0    0    5    2
    14663  L  1998  081  19:24:56  12    24.80      1           23             0         3       0       160       7       2       1.07     0.0    0    6    2
    14663  L  1998  081  19:27:08   3     8.76      2           11             0         5       0       251       3       2       1.06     0.0    0    6    2
    14664  L  1998  081  19:27:39   6    12.39      2           26             0         6       0       202       8       2       0.93     0.0    0    1    2
    14664  L  1998  081  19:28:08  16    39.38      2           11            10         6       2       131       3       2       0.98     1.1    9    3    2
    14664  L  1998  081  19:29:51   9    17.53      1            5             0         8       0       179       1       2       0.99     0.0    0    4    2
    14664  L  1998  081  19:30:03   5    11.04      3           20             0         2       0       225       6       2       1.06     0.0    0    6    2
    14665  L  1998  081  19:32:33  15    35.08      1            8             0         0       0       136       2       2       0.97     0.0    0    3    2
    14666  L  1998  081  19:34:03  14    31.25      2           11             0         6       0       175       3       2       1.74     0.0    0   22    2
    14667  L  1998  081  19:38:51   9    17.53      2           11             0         5       0       179       3       2       0.99     0.0    0    4    2
    14668  L  1998  081  19:40:46  30   198.76      3           19             0         3       0       226       6       1      22.13     0.0    0  105    1
    14669  L  1998  081  19:42:40   6    12.39      1            8             0         6       0       217       2       2       1.11     0.0    0    7    2
    14669  L  1998  081  19:45:04   5    11.04      1            5             0         8       0       222       1       2       1.03     0.0    0    5    2
    14671  L  1998  081  19:50:58   7    13.91      2           11             0         8       0       361       3       2       4.24     0.0    0   51    2
    14671  L  1998  081  19:51:11   3     8.76      1            5             0         7       0       252       1       2       1.07     0.0    0    6    2
    14671  L  1998  081  19:51:11   3     8.76      1            5             0         6       0       248       1       2       1.03     0.0    0    5    2
    14672  L  1998  081  19:51:47   8    15.61      1            8             0         3       0       190       2       2       1.02     0.0    0    5    2
    14672  L  1998  081  19:53:52   9    17.53      1            5             0         6       0       174       1       2       0.92     0.0    0    1    2
    14674  L  1998  081  19:59:53   9    17.53      2           11             0         8       0       316       3       2       4.04     0.0    0   50    2
    14678  L  1998  081  20:11:54   9    17.53      2           14             0         8       0       320       4       2       4.16     0.0    0   51    2
    14688  L  1998  081  20:40:02  12    24.80      2           14             0         8       0       275       4       2       4.23     0.0    0   51    2
    14690  L  1998  081  20:47:39  15    35.08      1            5             0         5       0       135       1       2       0.95     0.0    0    2    2
    14691  L  1998  081  20:48:45   6    12.39      2           11             0         7       0       375       3       2       4.06     0.0    0   50    2
    14691  L  1998  081  20:48:45   6    12.39      1            8             0         8       0       395       2       2       4.57     0.0    0   54    2
    14691  L  1998  081  20:51:03   7    13.91      2           11             0         7       0       327       3       2       3.38     0.0    0   44    2
    14691  L  1998  081  20:51:21   1     6.95      1            5             0         8       0       550       1       2       4.75     0.0    0   55    2
    14692  L  1998  081  20:52:03  12    24.80      2           14             0         5       0       159       4       2       1.05     0.0    0    6    2
    14692  L  1998  081  20:53:39  15    35.08      1            8             0         5       0       136       2       2       0.97     0.0    0    3    2
    14692  L  1998  081  20:54:04   7    13.91      1            8             0         7       0       207       2       2       1.12     0.0    0    8    2
    14693  L  1998  081  20:56:58   9    17.53      2           11             0         8       0       310       3       2       3.86     0.0    0   48    2
    14694  L  1998  081  21:00:10   5    11.04      2           11             0         7       0       400       3       2       4.11     0.0    0   50    2
    14695  L  1998  081  21:02:58   9    17.53      2           11             0         7       0       368       3       2       5.73     0.0    0   61    2
    14696  L  1998  081  21:03:40   4     9.83      3           20             0         2       0       327       6       2       2.27     0.0    0   31    2
    14700  L  1998  081  21:15:53   8    15.61      1            8             0         8       0       195       2       2       1.10     0.0    0    7    2
    14700  L  1998  081  21:17:54  11    22.09      1            8             0         8       0       215       2       2       2.05     0.0    0   27    2
    14700  L  1998  081  21:18:00   9    17.53      2           14             0         6       0       180       4       2       1.01     0.0    0    4    2
    14700  L  1998  081  21:18:00   9    17.53      1            5             0         6       0       182       1       2       1.04     0.0    0    5    2
    14702  L  1998  081  21:22:00  10    19.68      2           14             0         8       0       304       4       2       4.18     0.0    0   51    2
    14706  L  1998  081  21:35:55  11    22.09      1            5             0         1       0       204       1       2       1.79     0.0    0   23    2
    14706  L  1998  081  21:36:13   5    11.04      2           11             0         7       0       233       3       2       1.16     0.0    0    9    2
    14707  L  1998  081  21:36:55   8    15.61      1            8             0         6       0       188       2       2       1.00     0.0    0    4    2
    14707  L  1998  081  21:37:01  10    19.68      1            5             0         6       0       224       1       2       2.00     0.0    0   27    2
    14708  L  1998  081  21:39:49   6    12.39      2           14             0         5       0       207       4       2       0.98     0.0    0    3    2
    14708  L  1998  081  21:42:01   9    17.53      2           14             0         8       0       320       4       2       4.16     0.0    0   51    2
    14709  L  1998  081  21:44:26  21    70.20      2           10             0         8       0       347       3       1      21.16     0.0    0  104    1
    14712  L  1998  081  21:51:39   2     7.80      3           17             0         8       0       495       5       2       4.36     0.0    0   52    2
    14716  L  1998  081  22:03:52   6    12.39      3           20             0         1       0       276       6       2       1.99     0.0    0   27    2
    14717  L  1998  081  22:07:04  10    19.68      1            8             0         8       0       175       2       2       1.06     0.0    0    6    2
    14717  L  1998  081  22:09:28   1     6.95      2           11             0         8       0       392       3       2       2.25     0.0    0   30    2
    14721  L  1998  081  22:18:41   2     7.80      2           14             0         2       0       260       4       2       1.00     0.0    0    4    2
    14722  L  1998  081  22:22:05  10    19.68      2           11             0         8       0       293       3       2       3.84     0.0    0   48    2
    14722  L  1998  081  22:22:23  16    39.38      2           11            12         5       2       166       3       2       1.92     2.5   18   25    2
    14725  L  1998  081  22:30:42   2     7.80      2           14             0         7       0       476       4       2       4.00     0.0    0   49    2
    14725  L  1998  081  22:31:12  12    24.80      2           14             0         2       0       156       4       2       0.99     0.0    0    4    2
    14725  L  1998  081  22:31:36  20    62.54      3           20            39         1       3       140       6       2       1.91     3.9   23   25    2
    14733  L  1998  081  22:55:01   8    15.61      3           20             0         8       0       194       6       2       1.08     0.0    0    7    2
    14733  L  1998  081  22:55:08  10    19.68      1            5             0         7       0       175       1       2       1.06     0.0    0    6    2
    14733  L  1998  081  22:57:14   7    13.91      2           14             0         2       0       247       4       2       1.74     0.0    0   22    2
    14738  L  1998  081  23:09:57   6    12.39      2           11             0         8       0       377       3       2       4.11     0.0    0   50    2
    14740  L  1998  081  23:16:03   8    15.61      2           11             0         8       0       388       3       2       5.68     0.0    0   61    2
    14742  L  1998  081  23:22:10  10    19.68      2           14             0         7       0       185       4       2       1.23     0.0    0   11    2
    14744  L  1998  081  23:29:52  15    35.08      1            5             0         4       0       145       1       2       1.17     0.0    0    9    2
    14744  L  1998  081  23:29:58  13    27.84      2           11             0         7       0       191       3       2       1.94     0.0    0   26    2
    14747  L  1998  081  23:37:35  18    49.62      2           13             0         8       0       497       4       1      32.91     0.0    0  119    1
    14750  L  1998  081  23:45:54   4     9.83      2           11             0         8       0       235       3       2       1.03     0.0    0    5    2
