  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  05:30:15   12-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1, 2, 3  (-1=not selected)
          Sectors     =  11 to 15
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14400  L  1998  081   6:17:10   1     6.95      2           11             0        11       0       274       3       2       0.98     0.0    0    3    2
    14401  L  1998  081   6:17:17   0     6.19      3           17             0        12       0       304       5       2       1.08     0.0    0    6    2
    14401  L  1998  081   6:17:28   4     9.83      2           11             0        11       0       323       3       2       2.21     0.0    0   30    2
    14401  L  1998  081   6:17:34   6    12.39      2           14             0        11       0       277       4       2       2.01     0.0    0   27    2
    14401  L  1998  081   6:17:39   8    15.61      3           17             0        11       0       198       5       2       1.14     0.0    0    8    2
    14401  L  1998  081   6:17:52  12    24.80      2           14             0        11       0       161       4       2       1.09     0.0    0    7    2
    14401  L  1998  081   6:17:52  12    24.80      1            8             0        11       0       171       2       2       1.28     0.0    0   12    2
    14401  L  1998  081   6:17:57  14    31.25      2           14             0        11       0       146       4       2       1.05     0.0    0    6    2
    14401  L  1998  081   6:17:57  14    31.25      2           14             0        13       0       145       4       2       1.03     0.0    0    5    2
    14402  L  1998  081   6:20:34   6    12.39      2           14             0        12       0       381       4       2       4.21     0.0    0   51    2
    14402  L  1998  081   6:20:40   8    15.61      2           14             0        13       0       190       4       2       1.02     0.0    0    5    2
    14402  L  1998  081   6:22:58   5    11.04      1            8             0        11       0       225       2       2       1.06     0.0    0    6    2
    14403  L  1998  081   6:23:23   2     7.80      2           14             0        11       0       257       4       2       0.97     0.0    0    3    2
    14403  L  1998  081   6:25:46   9    17.53      1            5             0        14       0       188       1       2       1.13     0.0    0    8    2
    14404  L  1998  081   6:26:17   0     6.19      2           11             0        11       0       290       3       2       0.97     0.0    0    3    2
    14404  L  1998  081   6:26:40   8    15.61      3           17             0        13       0       194       5       2       1.08     0.0    0    7    2
    14404  L  1998  081   6:28:58   5    11.04      3           20             0        12       0       296       6       2       2.06     0.0    0   28    2
    14404  L  1998  081   6:29:04   3     8.76      2           11             0        11       0       254       3       2       1.09     0.0    0    7    2
    14405  L  1998  081   6:31:29  15    35.08      1            5             0        11       0       174       1       2       1.93     0.0    0   26    2
    14405  L  1998  081   6:31:41  11    22.09      3           20             0        14       0       212       6       2       1.98     0.0    0   26    2
    14405  L  1998  081   6:32:05   3     8.76      2           14             0        12       0       239       4       2       0.94     0.0    0    2    2
    14406  L  1998  081   6:32:23   2     7.80      2           11             0        11       0       261       3       2       1.01     0.0    0    4    2
    14406  L  1998  081   6:32:29   4     9.83      2           11             0        11       0       239       3       2       1.08     0.0    0    6    2
    14406  L  1998  081   6:32:41   8    15.61      3           20             0        12       0       190       6       2       1.02     0.0    0    5    2
    14406  L  1998  081   6:32:47  10    19.68      2           11             0        11       0       294       3       2       3.87     0.0    0   48    2
    14406  L  1998  081   6:33:53  27   140.50      1            8            85        11       1       108       2       2       1.94     3.4   22   26    2
    14406  L  1998  081   6:34:53   7    13.91      2           14             0        11       0       264       4       2       2.04     0.0    0   27    2
    14406  L  1998  081   6:35:05   3     8.76      1            5             0        13       0       252       1       2       1.07     0.0    0    6    2
    14407  L  1998  081   6:35:18   0     6.19      3           17             0        11       0       395       5       2       1.97     0.0    0   26    2
    14407  L  1998  081   6:35:24   2     7.80      3           17             0        11       0       267       5       2       1.07     0.0    0    6    2
    14407  L  1998  081   6:35:41   8    15.61      2           11             0        14       0       194       3       2       1.08     0.0    0    7    2
    14407  L  1998  081   6:35:47  10    19.68      2           11             0        12       0       381       3       2       7.03     0.0    0   68    2
    14407  L  1998  081   6:37:41  11    22.09      2           14             0        11       0       165       4       2       1.03     0.0    0    5    2
    14407  L  1998  081   6:37:41  11    22.09      1            8             0        12       0       170       2       2       1.11     0.0    0    7    2
    14407  L  1998  081   6:38:11   1     6.95      2           14             0        11       0       363       4       2       1.89     0.0    0   25    2
    14408  L  1998  081   6:38:19   0     6.19      3           17             0        12       0       301       5       2       1.05     0.0    0    6    2
    14408  L  1998  081   6:38:19   0     6.19      1            8             0        11       0       295       2       2       1.01     0.0    0    4    2
    14408  L  1998  081   6:38:35   6    12.39      1            5             0        12       0       391       1       2       4.46     0.0    0   53    2
    14408  L  1998  081   6:38:47  10    19.68      2           14             0        12       0       225       4       2       2.03     0.0    0   27    2
    14408  L  1998  081   6:38:59  14    31.25      3           17             0        11       0       149       5       2       1.12     0.0    0    8    2
    14408  L  1998  081   6:40:48   9    17.53      1           23             0        11       0       329       7       2       4.43     0.0    0   53    2
    14408  L  1998  081   6:40:59   5    11.04      1            8             0        13       0       227       2       2       1.09     0.0    0    7    2
    14408  L  1998  081   6:41:11   1     6.95      3           17             0        11       0       287       5       2       1.10     0.0    0    7    2
    14409  L  1998  081   6:41:47  10    19.68      2           11             0        11       0       300       3       2       4.05     0.0    0   50    2
    14409  L  1998  081   6:42:00  14    31.25      2           14            10        14       2       186       4       2       2.04     3.2   21   27    2
    14409  L  1998  081   6:42:00  14    31.25      3           17             0        11       0       148       5       2       1.10     0.0    0    7    2
    14409  L  1998  081   6:43:54   7    13.91      1            8             0        11       0       392       2       2       5.11     0.0    0   57    2
    14409  L  1998  081   6:44:00   5    11.04      2           11             0        13       0       220       3       2       1.01     0.0    0    4    2
    14409  L  1998  081   6:44:00   5    11.04      2           14             0        11       0       225       4       2       1.06     0.0    0    6    2
    14409  L  1998  081   6:44:05   3     8.76      1            8             0        13       0       249       2       2       1.04     0.0    0    5    2
    14410  L  1998  081   6:44:24   2     7.80      1            8             0        11       0       265       2       2       1.05     0.0    0    5    2
    14410  L  1998  081   6:44:30   4     9.83      1            8             0        11       0       242       2       2       1.11     0.0    0    7    2
    14410  L  1998  081   6:44:42   8    15.61      2           11             0        11       0       201       3       2       1.18     0.0    0    9    2
    14410  L  1998  081   6:44:42   8    15.61      1            8             0        11       0       343       2       2       4.29     0.0    0   52    2
    14410  L  1998  081   6:44:48  10    19.68      2           11             0        11       0       179       3       2       1.13     0.0    0    8    2
    14410  L  1998  081   6:44:54  12    24.80      2           11             0        11       0       272       3       2       4.12     0.0    0   50    2
    14410  L  1998  081   6:44:54  12    24.80      2           11             0        11       0       281       3       2       4.45     0.0    0   53    2
    14410  L  1998  081   6:46:18  19    55.71      2           14             8        13       2       118       4       2       1.01     0.8    5    4    2
    14410  L  1998  081   6:46:36  13    27.84      3           17             9        11       3       197       5       2       2.10     3.6   22   28    2
    14410  L  1998  081   6:46:42  11    22.09      3           20             0        13       0       285       6       2       4.07     0.0    0   50    2
    14410  L  1998  081   6:46:54   7    13.91      2           11             0        11       0       198       3       2       1.00     0.0    0    4    2
    14410  L  1998  081   6:46:54   7    13.91      2           14             0        11       0       366       4       2       4.38     0.0    0   52    2
    14410  L  1998  081   6:46:54   7    13.91      2           11             0        11       0       266       3       2       2.08     0.0    0   28    2
    14410  L  1998  081   6:47:00   5    11.04      2           11             0        11       0       224       3       2       1.05     0.0    0    6    2
    14410  L  1998  081   6:47:06   3     8.76      2           14             0        12       0       324       4       2       1.94     0.0    0   26    2
    14411  L  1998  081   6:47:19   0     6.19      2           11             0        11       0       288       3       2       0.95     0.0    0    2    2
    14411  L  1998  081   6:47:25   2     7.80      2           11             0        12       0       354       3       2       2.06     0.0    0   28    2
    14411  L  1998  081   6:47:30   4     9.83      1            8             0        12       0       242       2       2       1.11     0.0    0    7    2
    14411  L  1998  081   6:47:30   4     9.83      2           11             0        11       0       239       3       2       1.08     0.0    0    6    2
    14411  L  1998  081   6:47:36   6    12.39      2           14             0        11       0       286       4       2       2.17     0.0    0   29    2
    14411  L  1998  081   6:47:42   8    15.61      1            8             0        13       0       246       2       2       1.96     0.0    0   26    2
    14411  L  1998  081   6:47:42   8    15.61      2           11             0        11       0       250       3       2       2.04     0.0    0   27    2
    14411  L  1998  081   6:47:42   8    15.61      2           14             0        11       0       248       4       2       2.00     0.0    0   27    2
    14411  L  1998  081   6:47:48  10    19.68      3           17             0        13       0       179       5       2       1.13     0.0    0    8    2
    14411  L  1998  081   6:47:54  12    24.80      2           11             0        13       0       205       3       2       2.06     0.0    0   28    2
    14412  L  1998  081   6:50:30   4     9.83      2           11             0        11       0       237       3       2       1.06     0.0    0    6    2
    14412  L  1998  081   6:51:06  16    39.38      3           20            15        12       3       170       6       2       2.05     3.2   21   27    2
    14412  L  1998  081   6:52:43  11    22.09      2           14             0        11       0       216       4       2       2.07     0.0    0   28    2
    14413  L  1998  081   6:55:31  15    35.08      3           20             0        14       0       138       6       2       1.01     0.0    0    4    2
    14413  L  1998  081   6:55:42  11    22.09      2           11             0        13       0       165       3       2       1.03     0.0    0    5    2
    14413  L  1998  081   6:55:42  11    22.09      2           14             0        12       0       217       4       2       2.10     0.0    0   28    2
    14414  L  1998  081   6:56:37   6    12.39      3           17             0        11       0       283       5       2       2.12     0.0    0   29    2
    14414  L  1998  081   6:56:37   6    12.39      2           14             0        12       0       210       4       2       1.02     0.0    0    5    2
    14414  L  1998  081   6:57:19  20    62.54      3           20            29        15       3       145       6       2       2.12     3.3   21   29    2
    14414  L  1998  081   6:57:19  20    62.54      1            5            13        15       1       113       1       2       0.99     0.9    7    4    2
    14414  L  1998  081   6:58:19  19    55.71      3           17            11        11       3       196       5       2       4.26     4.1   24   51    2
    14414  L  1998  081   6:58:25  17    44.21      2           11            20        11       2       162       3       2       2.02     3.5   22   27    2
    14414  L  1998  081   6:58:43  11    22.09      2           11             0        11       0       293       3       2       4.34     0.0    0   52    2
    14416  L  1998  081   7:04:37  13    27.84      2           14             0        15       0       147       4       2       0.95     0.0    0    2    2
    14418  L  1998  081   7:08:21   0     6.19      3           17             0        11       0       326       5       2       1.27     0.0    0   12    2
    14419  L  1998  081   7:13:26  17    44.21      1            5            17        12       1       164       1       2       2.09     3.1   21   28    2
    14419  L  1998  081   7:13:38  13    27.84      2           11             0        14       0       155       3       2       1.10     0.0    0    7    2
    14419  L  1998  081   7:13:38  13    27.84      1            8             0        12       0       264       2       2       4.34     0.0    0   52    2
    14419  L  1998  081   7:13:44  11    22.09      3           20             0        12       0       167       6       2       1.06     0.0    0    6    2
    14419  L  1998  081   7:13:56   7    13.91      2           14             0        11       0       279       4       2       2.33     0.0    0   32    2
    14419  L  1998  081   7:14:02   5    11.04      3           17             0        11       0       291       5       2       1.98     0.0    0   26    2
    14420  L  1998  081   7:14:38   6    12.39      2           11             0        12       0       389       3       2       4.41     0.0    0   53    2
    14420  L  1998  081   7:16:26  17    44.21      1            8            20        11       1       161       2       2       1.99     3.4   22   27    2
    14420  L  1998  081   7:16:38  13    27.84      2           11             0        11       0       193       3       2       1.99     0.0    0   27    2
    14420  L  1998  081   7:17:08   3     8.76      2           11             0        11       0       319       3       2       1.87     0.0    0   24    2
    14421  L  1998  081   7:17:33   4     9.83      3           17             0        13       0       315       5       2       2.08     0.0    0   28    2
    14421  L  1998  081   7:17:44   8    15.61      1            5             0        12       0       195       1       2       1.10     0.0    0    7    2
    14421  L  1998  081   7:17:51  10    19.68      2           11             0        14       0       225       3       2       2.03     0.0    0   27    2
    14421  L  1998  081   7:17:56  12    24.80      1            8             0        12       0       162       2       2       1.10     0.0    0    7    2
    14421  L  1998  081   7:18:02  14    31.25      1            8             0        11       0       148       2       2       1.10     0.0    0    7    2
    14421  L  1998  081   7:18:15  18    49.62      2           11            24        12       2       154       3       2       1.98     3.4   22   26    2
    14421  L  1998  081   7:19:38  13    27.84      1            5             0        12       0       267       1       2       4.46     0.0    0   53    2
    14422  L  1998  081   7:21:09  16    39.38      2           11             0        11       0       225       3       2       4.22     0.0    0   51    2
    14422  L  1998  081   7:21:09  16    39.38      2           11             0        11       0       220       3       2       3.99     0.0    0   49    2
    14422  L  1998  081   7:22:45  11    22.09      1            5             7        11       1       213       1       2       2.00     4.0   23   27    2
    14422  L  1998  081   7:22:57   7    13.91      2           11             0        11       0       200       3       2       1.03     0.0    0    5    2
    14422  L  1998  081   7:22:57   7    13.91      2           11             0        13       0       261       3       2       1.99     0.0    0   26    2
    14422  L  1998  081   7:23:03   5    11.04      2           11             0        11       0       288       3       2       1.93     0.0    0   26    2
    14423  L  1998  081   7:23:33   4     9.83      2           14             0        11       0       232       4       2       1.00     0.0    0    4    2
    14423  L  1998  081   7:24:57  27   140.50      1            5             0        13       0       100       1       2       1.48     0.0    0   17    2
    14423  L  1998  081   7:25:27  17    44.21      1           23             0        11       0       215       7       2       4.25     0.0    0   51    2
    14423  L  1998  081   7:25:39  13    27.84      2            9            29        11       2       300       3       0       5.87    57.1   53   62    0
    14424  L  1998  081   7:26:22   0     6.19      1            5             0        12       0       291       1       2       0.97     0.0    0    3    2
    14424  L  1998  081   7:27:51  29   177.05      3           16             0        12       0       251       5       1      25.46     0.0    0  110    1
    14424  L  1998  081   7:28:57   7    13.91      1            5             0        12       0       269       1       2       2.14     0.0    0   29    2
    14425  L  1998  081   7:29:45   8    15.61      2           11             0        11       0       358       3       2       4.74     0.0    0   55    2
    14425  L  1998  081   7:30:21  20    62.54      1            5             0        11       0       181       1       2       3.90     0.0    0   49    2
    14426  L  1998  081   7:32:34   4     9.83      1            8             0        14       0       245       2       2       1.15     0.0    0    8    2
    14430  L  1998  081   7:45:23  20    62.54      2           11            13        11       2       115       3       2       1.05     0.9    7    5    2
    14430  L  1998  081   7:45:53  29   177.05      1            5             0        15       0        84       1       2       0.96     0.0    0    2    2
    14430  L  1998  081   7:47:11   3     8.76      2           11             0        14       0       241       3       2       0.96     0.0    0    3    2
    14433  L  1998  081   7:55:42  13    27.84      1            8             0        14       0       154       2       2       1.08     0.0    0    7    2
    14440  L  1998  081   8:15:49  30   198.76      3           16             0        12       0       289       5       1      40.10     0.0    0  125    1
    14441  L  1998  081   8:20:02   7    13.91      2           14             0        11       0       365       4       2       4.35     0.0    0   52    2
    14442  L  1998  081   8:21:14  16    39.38      2           11            13        13       2       176       3       2       2.25     3.2   21   30    2
    14442  L  1998  081   8:22:44  13    27.84      1            4             0        15       0       548       1       1      21.90     0.0    0  105    1
    14448  L  1998  081   8:39:39  24    99.31      2           26             0        14       0       103       8       2       1.16     0.0    0    9    2
    14450  L  1998  081   8:47:10   5    11.04      2           11             0        11       0       426       3       2       4.74     0.0    0   55    2
    14454  L  1998  081   8:58:53  11    22.09      2           14             0        13       0       165       4       2       1.03     0.0    0    5    2
    14459  L  1998  081   9:13:54  11    22.09      1            5             0        13       0       162       1       2       0.98     0.0    0    3    2
    14460  L  1998  081   9:15:12  14    31.25      3           18            36        12       3       204       6       0       2.59    14.1   37   35    0
    14463  L  1998  081   9:24:31  20    62.54      2           11            16        13       2       112       3       2       0.96     1.0    8    3    2
    14464  L  1998  081   9:28:49  13    27.84      2           11             0        15       0       146       3       2       0.93     0.0    0    2    2
    14465  L  1998  081   9:30:19  16    39.38      1            8             0        11       0       133       2       2       1.02     0.0    0    5    2
    14467  L  1998  081   9:35:38   2     7.80      3           17             0        12       0       268       5       2       1.08     0.0    0    6    2
    14468  L  1998  081   9:39:14  14    31.25      2           14             0        13       0       142       4       2       0.97     0.0    0    3    2
    14468  L  1998  081   9:39:14  14    31.25      2           11             0        11       0       145       3       2       1.03     0.0    0    5    2
    14468  L  1998  081   9:39:26  18    49.62      1            8             0        11       0       202       2       2       4.09     0.0    0   50    2
    14468  L  1998  081   9:40:50  13    27.84      2           11             0        15       0       152       3       2       1.05     0.0    0    5    2
    14468  L  1998  081   9:41:08   7    13.91      2           14             0        11       0       365       4       2       4.35     0.0    0   52    2
    14470  L  1998  081   9:45:39  22    78.81      3           17            45        14       3       130       5       2       1.95     3.4   22   26    2
    14471  L  1998  081   9:47:57   8    15.61      2           11             0        11       0       342       3       2       4.27     0.0    0   52    2
    14473  L  1998  081   9:56:04   9    17.53      1            5             0        13       0       183       1       2       1.05     0.0    0    6    2
    14474  L  1998  081   9:58:40  17    44.21      1            5             7        12       1       127       1       2       1.00     0.9    6    4    2
    14475  L  1998  081  10:02:22   3     8.76      1            5             0        12       0       251       1       2       1.06     0.0    0    6    2
    14476  L  1998  081  10:04:52  13    27.84      1            5             0        13       0       150       1       2       1.01     0.0    0    4    2
    14476  L  1998  081  10:04:52  13    27.84      1            8             0        11       0       151       2       2       1.03     0.0    0    5    2
    14476  L  1998  081  10:05:04   9    17.53      1            5             0        15       0       185       1       2       1.08     0.0    0    7    2
    14476  L  1998  081  10:05:28   1     6.95      2           14             0        11       0       546       4       2       4.67     0.0    0   55    2
    14477  L  1998  081  10:06:16  14    31.25      1            5             0        14       0       180       1       2       1.87     0.0    0   25    2
    14477  L  1998  081  10:07:59  11    22.09      2           14             8        13       2       209       4       2       1.91     4.1   24   25    2
    14477  L  1998  081  10:08:10   7    13.91      2           11             0        11       0       260       3       2       1.97     0.0    0   26    2
    14478  L  1998  081  10:09:35  20    62.54      1            5             0        13       0       111       1       2       0.93     0.0    0    2    2
    14479  L  1998  081  10:11:53   6    12.39      2           14             0        11       0       275       4       2       1.98     0.0    0   26    2
    14479  L  1998  081  10:12:05  10    19.68      2           11             0        11       0       224       3       2       2.00     0.0    0   27    2
    14479  L  1998  081  10:12:41  22    78.81      1            5            48        14       1       126       1       2       1.77     3.3   21   23    2
    14479  L  1998  081  10:13:23  23    88.47      1           23             0        14       0       100       7       2       0.93     0.0    0    2    2
    14479  L  1998  081  10:13:29  21    70.20      1            5            15        12       1       109       1       2       0.99     0.9    7    4    2
    14479  L  1998  081  10:14:05   9    17.53      2           11             0        11       0       315       3       2       4.01     0.0    0   49    2
    14480  L  1998  081  10:14:59   8    15.61      2           11             0        11       0       345       3       2       4.35     0.0    0   52    2
    14480  L  1998  081  10:15:05  10    19.68      1            5             0        15       0       173       1       2       1.03     0.0    0    5    2
    14482  L  1998  081  10:22:35  19    55.71      1            3            96        14       1       146       1       0       1.92    11.3   35   25    0
    14483  L  1998  081  10:23:48   4     9.83      1            8             0        11       0       311       2       2       2.02     0.0    0   27    2
    14483  L  1998  081  10:25:54  13    27.84      2           11             0        12       0       150       3       2       1.01     0.0    0    4    2
    14484  L  1998  081  10:27:00   8    15.61      1            5             0        11       0       198       1       2       1.14     0.0    0    8    2
    14484  L  1998  081  10:27:00   8    15.61      1            5             0        12       0       193       1       2       1.07     0.0    0    6    2
    14484  L  1998  081  10:27:00   8    15.61      1            5             0        14       0       198       1       2       1.14     0.0    0    8    2
    14484  L  1998  081  10:27:06  10    19.68      1            8             0        14       0       179       2       2       1.13     0.0    0    8    2
    14484  L  1998  081  10:27:12  12    24.80      1            8             0        13       0       161       2       2       1.09     0.0    0    7    2
    14484  L  1998  081  10:27:12  12    24.80      1            5             0        12       0       162       1       2       1.10     0.0    0    7    2
    14484  L  1998  081  10:27:30  18    49.62      1            5            10        13       1       124       1       2       1.05     1.0    8    6    2
    14484  L  1998  081  10:28:48  15    35.08      2           11             0        14       0       139       3       2       1.03     0.0    0    5    2
    14484  L  1998  081  10:28:54  13    27.84      1            8            10        13       1       200       2       2       2.18     4.1   24   30    2
    14484  L  1998  081  10:28:54  13    27.84      3           20             0        15       0       154       6       2       1.08     0.0    0    7    2
    14484  L  1998  081  10:29:00  11    22.09      1            5             0        14       0       166       1       2       1.04     0.0    0    5    2
    14485  L  1998  081  10:30:06  10    19.68      1            5             0        15       0       179       1       2       1.13     0.0    0    8    2
    14485  L  1998  081  10:30:12  12    24.80      1            5             0        13       0       160       1       2       1.07     0.0    0    6    2
    14485  L  1998  081  10:30:36  20    62.54      1            5             9        14       1       185       1       2       4.13     2.9   20   50    2
    14485  L  1998  081  10:31:48  15    35.08      1            5             0        12       0       140       1       2       1.05     0.0    0    6    2
    14485  L  1998  081  10:31:54  13    27.84      1            8             0        13       0       156       2       2       1.12     0.0    0    8    2
    14485  L  1998  081  10:32:06   9    17.53      1            8             0        14       0       187       2       2       1.12     0.0    0    8    2
    14485  L  1998  081  10:32:06   9    17.53      2           11             0        14       0       182       3       2       1.04     0.0    0    5    2
    14485  L  1998  081  10:32:06   9    17.53      1            8             0        15       0       184       2       2       1.07     0.0    0    6    2
    14485  L  1998  081  10:32:18   5    11.04      1            8             0        14       0       223       2       2       1.04     0.0    0    5    2
    14485  L  1998  081  10:32:24   3     8.76      2           11             0        12       0       241       3       2       0.96     0.0    0    3    2
    14486  L  1998  081  10:32:54   6    12.39      1            5             0        13       0       213       1       2       1.06     0.0    0    6    2
    14486  L  1998  081  10:33:13  12    24.80      1            8             0        15       0       163       2       2       1.12     0.0    0    8    2
    14486  L  1998  081  10:33:13  12    24.80      2           14             0        15       0       158       4       2       1.03     0.0    0    5    2
    14486  L  1998  081  10:33:25  16    39.38      2           14             0        14       0       134       4       2       1.04     0.0    0    5    2
    14486  L  1998  081  10:34:49  15    35.08      1            5            14        12       1       177       1       2       2.02     3.5   22   27    2
    14486  L  1998  081  10:35:01  11    22.09      2           14             0        14       0       165       4       2       1.03     0.0    0    5    2
    14486  L  1998  081  10:35:01  11    22.09      1            8             0        15       0       165       2       2       1.03     0.0    0    5    2
    14486  L  1998  081  10:35:19   5    11.04      3           17             0        14       0       231       5       2       1.14     0.0    0    8    2
    14487  L  1998  081  10:36:07  10    19.68      1            8             0        15       0       172       2       2       1.01     0.0    0    4    2
    14487  L  1998  081  10:37:43  17    44.21      1            8             5        13       1       125       2       2       0.95     0.7    4    2    2
    14488  L  1998  081  10:39:13  12    24.80      1            5             0        15       0       161       1       2       1.09     0.0    0    7    2
    14488  L  1998  081  10:39:13  12    24.80      3           17             0        15       0       161       5       2       1.09     0.0    0    7    2
    14488  L  1998  081  10:39:19  14    31.25      2           14             0        13       0       144       4       2       1.01     0.0    0    4    2
    14488  L  1998  081  10:39:19  14    31.25      1            5             0        12       0       149       1       2       1.12     0.0    0    8    2
    14488  L  1998  081  10:39:19  14    31.25      2           11             0        15       0       153       3       2       1.20     0.0    0   10    2
    14488  L  1998  081  10:39:43  22    78.81      2           14             0        13       0       105       4       2       0.98     0.0    0    3    2
    14488  L  1998  081  10:40:25  23    88.47      1            5            54        11       1       122       1       2       1.80     3.3   21   23    2
    14488  L  1998  081  10:40:31  21    70.20      1            8            18        12       1       108       2       2       0.96     1.0    8    3    2
    14488  L  1998  081  10:40:37  19    55.71      1            3           131        12       1       157       1       0       2.36    21.6   42   32    0
    14488  L  1998  081  10:40:49  15    35.08      1            5             0        15       0       139       1       2       1.03     0.0    0    5    2
    14488  L  1998  081  10:41:13   7    13.91      1            5             0        13       0       202       1       2       1.05     0.0    0    6    2
    14488  L  1998  081  10:41:31   1     6.95      2           11             0        12       0       560       3       2       4.94     0.0    0   56    2
    14489  L  1998  081  10:42:37  20    62.54      1            8            35        13       1       139       2       2       1.87     3.4   22   25    2
    14489  L  1998  081  10:43:43  17    44.21      1            8             8        12       1       129       2       2       1.05     1.0    8    6    2
    14489  L  1998  081  10:43:50  15    35.08      1            5             0        13       0       167       1       2       1.73     0.0    0   22    2
    14489  L  1998  081  10:43:50  15    35.08      1            8             0        13       0       176       2       2       1.99     0.0    0   27    2
    14489  L  1998  081  10:43:55  13    27.84      1            5             0        13       0       149       1       2       0.99     0.0    0    4    2
    14489  L  1998  081  10:44:08   9    17.53      2           11             0        14       0       186       3       2       1.10     0.0    0    7    2
    14489  L  1998  081  10:44:08   9    17.53      2           14             0        14       0       189       4       2       1.15     0.0    0    8    2
    14489  L  1998  081  10:44:08   9    17.53      2           11             0        14       0       179       3       2       0.99     0.0    0    4    2
    14489  L  1998  081  10:44:26   3     8.76      1            5             0        14       0       242       1       2       0.97     0.0    0    3    2
    14490  L  1998  081  10:45:08  10    19.68      3           17             0        12       0       203       5       2       1.56     0.0    0   19    2
    14490  L  1998  081  10:45:13  12    24.80      1            8             0        12       0       158       2       2       1.03     0.0    0    5    2
    14490  L  1998  081  10:45:26  16    39.38      1            5             0        12       0       132       1       2       1.00     0.0    0    4    2
    14490  L  1998  081  10:45:26  16    39.38      1            8             0        15       0       170       2       2       2.05     0.0    0   27    2
    14490  L  1998  081  10:46:44  17    44.21      2           14             0        15       0       127       4       2       1.00     0.0    0    4    2
    14490  L  1998  081  10:46:50  15    35.08      1            5             7        15       1       140       1       2       1.05     1.1    9    6    2
    14490  L  1998  081  10:46:50  15    35.08      1            8             0        13       0       142       2       2       1.10     0.0    0    7    2
    14491  L  1998  081  10:47:50   4     9.83      1            5             0        14       0       243       1       2       1.12     0.0    0    8    2
    14491  L  1998  081  10:48:14  12    24.80      1            8             0        15       0       162       2       2       1.10     0.0    0    7    2
    14491  L  1998  081  10:48:20  14    31.25      2           11             0        14       0       145       3       2       1.03     0.0    0    5    2
    14491  L  1998  081  10:48:26  16    39.38      1            5             0        13       0       133       1       2       1.02     0.0    0    5    2
    14491  L  1998  081  10:49:56  13    27.84      1            5             0        12       0       153       1       2       1.06     0.0    0    6    2
    14492  L  1998  081  10:51:14  12    24.80      1            5             0        14       0       161       1       2       1.09     0.0    0    7    2
    14492  L  1998  081  10:51:14  12    24.80      2           14             0        14       0       203       4       2       2.00     0.0    0   27    2
    14492  L  1998  081  10:51:26  16    39.38      1            5             0        11       0       135       1       2       1.07     0.0    0    6    2
    14492  L  1998  081  10:52:32  21    70.20      2           11             0        15       0       108       3       2       0.96     0.0    0    3    2
    14492  L  1998  081  10:53:20   5    11.04      2           11             0        13       0       222       3       2       1.03     0.0    0    5    2
    14493  L  1998  081  10:53:56   6    12.39      1            8             0        13       0       219       2       2       1.14     0.0    0    8    2
    14493  L  1998  081  10:54:50  24    99.31      1            8            31        14       1        97       2       2       0.94     1.1    9    2    2
    14493  L  1998  081  10:55:38  19    55.71      1            8             0        11       0       122       2       2       1.12     0.0    0    8    2
    14493  L  1998  081  10:55:45  17    44.21      1            6            62        15       1       173       2       0       2.42    13.4   37   33    0
    14493  L  1998  081  10:56:14   7    13.91      1            5             0        14       0       201       1       2       1.04     0.0    0    5    2
    14495  L  1998  081  11:00:09  10    19.68      3           20             0        14       0       175       6       2       1.06     0.0    0    6    2
    14495  L  1998  081  11:00:15  12    24.80      1            5             0        13       0       162       1       2       1.10     0.0    0    7    2
    14495  L  1998  081  11:01:45  17    44.21      2           14             0        15       0       128       4       2       1.03     0.0    0    5    2
    14495  L  1998  081  11:02:03  11    22.09      3           20             0        13       0       169       6       2       1.09     0.0    0    7    2
    14495  L  1998  081  11:02:03  11    22.09      3           17             0        14       0       168       5       2       1.08     0.0    0    6    2
    14495  L  1998  081  11:02:09   9    17.53      2           11             0        14       0       185       3       2       1.08     0.0    0    7    2
    14496  L  1998  081  11:05:15   7    13.91      2           14             0        12       0       197       4       2       0.99     0.0    0    4    2
    14497  L  1998  081  11:06:09  10    19.68      2           14             0        15       0       171       4       2       1.00     0.0    0    4    2
    14498  L  1998  081  11:09:09  10    19.68      1            5             0        11       0       179       1       2       1.13     0.0    0    8    2
    14498  L  1998  081  11:09:21  14    31.25      1            5             0        11       0       145       1       2       1.03     0.0    0    5    2
    14499  L  1998  081  11:12:34  18    49.62      2           11            11        14       2       143       3       2       1.61     1.5   13   19    2
    14499  L  1998  081  11:13:46  17    44.21      1            8             0        12       0       125       2       2       0.95     0.0    0    2    2
