 1  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
 2       Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941224_V01.DAT;2
 3              Output Filename: STICS_PHA_19941224_
 4
 5  Clock selected: Wall            DATA FILTERING CHOICES:   Voltage step selection =   0 to 31      TELESCOPE FILTERING CHOICES:   Start anode =  -1
 6  Trigger mode is Tn                                        Event type selection   =   M/Q & M                                     Stop MCP    =  -1
 7  FIFO mode is OFF                                          Range selection        =     2 1 0                                     SSD ID      =  -1
 8  TGS  mode is ON                                           Range checking is OFF                                                  Telescope checking is OFF
 9  Telemetry mode is Science mode     
 10
 11    SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
     3326  H  1994  358   6:35:29  20    62.54      2           11            12         7       2       116       3       2       1.08     0.9    7    6    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            10        11       3       116       5       2       1.08     0.8    6    6    2
     3326  H  1994  358   6:35:29  20    62.54      3           20            38        13       3       140       6       2       1.91     3.8   23   25    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            16        15       3       115       5       2       1.05     1.1    9    5    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            14         0       3       115       5       2       1.05     1.0    8    5    2
     3326  H  1994  358   6:35:29  20    62.54      1            8            14         4       1       113       2       2       0.99     0.9    7    4    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            16         6       2       114       4       2       1.02     1.0    9    5    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            36         8       3       144       5       2       2.08     3.9   23   28    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            33        10       3       145       5       2       2.12     3.7   23   29    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            15        12       3       115       5       2       1.05     1.0    8    5    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            14         1       2       116       4       2       1.08     1.0    8    6    2
     3326  H  1994  358   6:35:29  20    62.54      3           20            14         3       3       115       6       2       1.05     1.0    8    5    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            11         5       2       114       4       2       1.02     0.8    6    5    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            13         7       2       116       4       2       1.08     1.0    8    6    2
     3326  H  1994  358   6:35:29  20    62.54      3           17            17        11       3       115       5       2       1.05     1.1    9    5    2
     3326  H  1994  358   6:35:29  20    62.54      3           20            18        13       3       115       6       2       1.05     1.2   10    5    2
     3326  H  1994  358   6:35:29  20    62.54      1            8            18        15       1       115       2       2       1.05     1.2   10    5    2
     3326  H  1994  358   6:35:29  20    62.54      1            8            13         0       1       114       2       2       1.02     0.9    7    5    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            19         4       2       115       4       2       1.05     1.2   10    5    2
     3326  H  1994  358   6:35:29  20    62.54      3           20            13         6       3       113       6       2       0.99     0.9    7    4    2
     3326  H  1994  358   6:35:29  20    62.54      2           14            15        13       2       116       4       2       1.08     1.0    9    6    2
     3326  H  1994  358   6:35:29  20    62.54      1            8            18         1       1       115       2       2       1.05     1.2   10    5    2
     3326  H  1994  358   6:35:32  22    78.81      3           18           118         9       3       138       6       0       2.33    11.4   35   32    0
     3326  H  1994  358   6:35:32  22    78.81      3           20            23         2       3       105       6       2       0.98     1.1    9    3    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            23         5       3       108       5       2       1.08     1.2   10    6    2
     3326  H  1994  358   6:35:32  22    78.81      2           14            22         8       2       108       4       2       1.08     1.1    9    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            23        10       3       107       6       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            22        12       3       106       6       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            24         1       3       107       6       2       1.04     1.2   10    5    2
     3326  H  1994  358   6:35:32  22    78.81      1            8            24         3       1       108       2       2       1.08     1.2   10    6    2
     3326  H  1994  358   6:35:32  22    78.81      2           14            20         5       2       110       4       2       1.15     1.1    9    8    2
     3326  H  1994  358   6:35:32  22    78.81      2           11            18         7       2       108       3       2       1.08     1.0    8    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           29            25         9       3       108       9       2       1.08     1.2   10    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            20        11       3       108       5       2       1.08     1.1    9    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            19        13       3       105       5       2       0.98     0.9    8    3    2
     3326  H  1994  358   6:35:32  22    78.81      3           29            26        15       3       106       9       2       1.01     1.2   10    4    2
     3326  H  1994  358   6:35:32  22    78.81      2           26            15         1       2       108       8       2       1.08     0.9    7    6    2
     3326  H  1994  358   6:35:32  22    78.81      2           14            18         3       2       107       4       2       1.04     1.0    8    5    2
     3326  H  1994  358   6:35:32  22    78.81      1            8            19         5       1       108       2       2       1.08     1.0    8    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            46         6       3       132       6       2       2.04     3.7   23   27    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            13         8       3       110       6       2       1.15     0.8    6    8    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            20        10       3       108       5       2       1.08     1.1    9    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            21        12       3       106       6       2       1.01     1.0    9    4    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            24        14       3       107       6       2       1.04     1.2   10    5    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            49         1       3       130       6       2       1.95     3.7   23   26    2
     3326  H  1994  358   6:35:32  22    78.81      1            5            47         3       1       131       1       2       1.99     3.7   23   27    2
     3326  H  1994  358   6:35:32  22    78.81      2           11            23         7       2       106       3       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            48         9       3       132       6       2       2.04     3.8   23   27    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            22        10       3       108       6       2       1.08     1.1    9    6    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            14        12       3       108       6       2       1.08     0.8    6    6    2
     3326  H  1994  358   6:35:32  22    78.81      1            8            23        14       1       105       2       2       0.98     1.1    9    3    2
     3326  H  1994  358   6:35:32  22    78.81      2           11            21         1       2       105       3       2       0.98     1.0    8    3    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            45         3       3       135       5       2       2.18     3.9   23   29    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            21         5       3       107       5       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:32  22    78.81      1            8            23         6       1       107       2       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:32  22    78.81      2           14            45         8       2       133       4       2       2.08     3.7   23   28    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            15        10       3       109       5       2       1.11     0.9    7    7    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            13        12       3       107       6       2       1.04     0.8    6    5    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            20        14       3       106       6       2       1.01     1.0    8    4    2
     3326  H  1994  358   6:35:32  22    78.81      3           17            16         7       3       110       5       2       1.15     1.0    8    8    2
     3326  H  1994  358   6:35:32  22    78.81      3           20            22         9       3       107       6       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            30         1       2       101       4       2       1.08     1.2   10    7    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            26         3       2       101       4       2       1.08     1.1    9    7    2
     3326  H  1994  358   6:35:35  24    99.31      2           11            25         5       2       100       3       2       1.04     1.0    8    5    2
     3326  H  1994  358   6:35:35  24    99.31      3           20            32         7       3        99       6       2       1.01     1.2   10    4    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            30         9       3       101       5       2       1.08     1.2   10    7    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            28        10       3       100       5       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      2           11            20        13       2       100       3       2       1.04     0.9    7    5    2
     3326  H  1994  358   6:35:35  24    99.31      2           11            28        15       2       100       3       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            61         1       3       122       5       2       2.03     3.7   23   27    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            66         2       3       123       5       2       2.08     4.1   24   28    2
     3326  H  1994  358   6:35:35  24    99.31      1            5            23         4       1        98       1       2       0.97     0.9    7    3    2
     3326  H  1994  358   6:35:35  24    99.31      3           20            31         8       3        99       6       2       1.01     1.1   10    4    2
     3326  H  1994  358   6:35:35  24    99.31      2           11            27        14       2        99       3       2       1.01     1.0    9    4    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            59         7       2       124       4       2       2.13     3.8   23   29    2
     3326  H  1994  358   6:35:35  24    99.31      3           20            60         9       3       122       6       2       2.03     3.6   22   27    2
     3326  H  1994  358   6:35:35  24    99.31      3           20            30        12       3        99       6       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:35  24    99.31      1            5            15        14       1       101       1       2       1.08     0.8    5    7    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            27         5       2       100       4       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            30         6       2        99       4       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            28         8       3       100       5       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      3           20            28         7       3       100       6       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:35:35  24    99.31      3           17            29         9       3        99       5       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:35  24    99.31      2           14            28         7       2        99       4       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:35  24    99.31      1            8            24         7       1        99       2       2       1.01     1.0    8    4    2
     3326  H  1994  358   6:35:35  24    99.31      1            8            15         6       1       100       2       2       1.04     0.7    5    5    2
     3326  H  1994  358   6:35:35  24    99.31      2           11            28         7       2        98       3       2       0.97     1.0    9    3    2
     3326  H  1994  358   6:35:35  24    99.31      1            8            26         7       1       100       2       2       1.04     1.0    9    5    2
     3326  H  1994  358   6:35:38  26   125.16      2           11            38         7       2        96       3       2       1.14     1.2   10    8    2
     3326  H  1994  358   6:35:38  26   125.16      3           17            79         9       3       110       5       2       1.83     3.3   21   24    2
     3326  H  1994  358   6:35:38  26   125.16      2           14            35        13       2        94       4       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:35:38  26   125.16      1            5            75         3       1       114       1       2       2.06     3.6   22   28    2
     3326  H  1994  358   6:35:38  26   125.16      3           17            35         6       3        92       5       2       0.97     1.0    8    3    2
     3326  H  1994  358   6:35:38  26   125.16      2           11            75        14       2       115       3       2       2.12     3.7   23   29    2
     3326  H  1994  358   6:35:38  26   125.16      3           20            17         7       3       101       6       2       1.37     0.8    6   14    2
     3326  H  1994  358   6:35:38  26   125.16      2           14            34         7       2        97       4       2       1.18     1.2   10    9    2
     3326  H  1994  358   6:35:42  28   157.72      3           20            51         7       3        86       6       2       0.94     1.1    9    2    2
     3326  H  1994  358   6:35:42  28   157.72      3           17            29         8       3       135       5       2       4.40     2.6   19   53    2
     3326  H  1994  358   6:35:42  28   157.72      3           17            28        10       3        87       5       2       0.98     0.8    5    3    2
     3326  H  1994  358   6:35:45  30   198.76      2           11            62         4       2        83       3       2       1.02     1.2   10    5    2
     3326  H  1994  358   6:35:51  29   177.05      3           20           117         3       3       101       6       2       1.94     3.6   22   26    2
     3326  H  1994  358   6:35:54  27   140.50      2           12           261         6       2       120       4       0       2.73    16.3   39   37    0
     3326  H  1994  358   6:35:54  27   140.50      3           20            45         3       3        90       6       2       1.00     1.2   10    4    2
     3326  H  1994  358   6:35:54  27   140.50      3           20            44         4       3        89       6       2       0.96     1.1    9    3    2
     3326  H  1994  358   6:35:54  27   140.50      1            5            43         6       1        91       1       2       1.05     1.2   10    5    2
     3326  H  1994  358   6:35:54  27   140.50      3           17            91         9       3       109       5       2       2.00     3.7   23   27    2
     3326  H  1994  358   6:35:54  27   140.50      3           17            42         6       3        90       5       2       1.00     1.1    9    4    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            69         2       3       116       6       2       1.94     3.5   22   26    2
     3326  H  1994  358   6:35:58  25   111.49      2           14            34         4       2        97       4       2       1.05     1.2   10    6    2
     3326  H  1994  358   6:35:58  25   111.49      1            5            39         6       1        96       1       2       1.01     1.2   10    4    2
     3326  H  1994  358   6:35:58  25   111.49      2           14            33         8       2        97       4       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            30        10       3        96       6       2       1.01     1.0    8    4    2
     3326  H  1994  358   6:35:58  25   111.49      2           14            73        12       2       117       4       2       1.99     3.8   23   27    2
     3326  H  1994  358   6:35:58  25   111.49      2           14            35        14       2        97       4       2       1.05     1.2   10    6    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            30         3       3        98       6       2       1.09     1.1    9    7    2
     3326  H  1994  358   6:35:58  25   111.49      2           11            30         6       2        98       3       2       1.09     1.1    9    7    2
     3326  H  1994  358   6:35:58  25   111.49      3           17            27         9       3        98       5       2       1.09     1.0    8    7    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            31        11       3        95       6       2       0.97     1.0    8    3    2
     3326  H  1994  358   6:35:58  25   111.49      3           17            30        13       3        97       5       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            34         2       3        95       6       2       0.97     1.1    9    3    2
     3326  H  1994  358   6:35:58  25   111.49      1            8            30         4       1        97       2       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            69         8       3       117       6       2       1.99     3.6   22   27    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            30        13       3        95       6       2       0.97     1.0    8    3    2
     3326  H  1994  358   6:35:58  25   111.49      3           20            31         5       3        96       6       2       1.01     1.1    9    4    2
     3326  H  1994  358   6:35:58  25   111.49      3           17            35         9       3        97       5       2       1.05     1.2   10    6    2
     3326  H  1994  358   6:35:58  25   111.49      2           11            32         9       2        97       3       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           18            95        14       3       146       6       0       3.08    11.2   35   41    0
     3326  H  1994  358   6:36:01  23    88.47      3           17            23         1       3       105       5       2       1.10     1.1    9    7    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            21         3       3       104       5       2       1.07     1.0    8    6    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            21         5       1       128       2       2       2.09     1.7   14   28    2
     3326  H  1994  358   6:36:01  23    88.47      2           11            19         9       2       103       3       2       1.03     0.9    7    5    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            24        11       3       104       5       2       1.07     1.1    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            24        13       3       103       6       2       1.03     1.1    9    5    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            16        15       2       104       4       2       1.07     0.8    6    6    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            22         4       1       103       2       2       1.03     1.0    8    5    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            23         6       3       102       5       2       1.00     1.0    8    4    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            29         9       3       102       6       2       1.00     1.2   10    4    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            27        11       3       105       5       2       1.10     1.2   10    7    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            21        12       3       103       6       2       1.03     1.0    8    5    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            51        14       3       127       5       2       2.04     3.6   22   27    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            18         3       3       162       6       2       4.12     3.2   21   50    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            18         5       2       104       4       2       1.07     0.9    7    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            23         7       3       104       6       2       1.07     1.0    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            29         9       3       102       6       2       1.00     1.2   10    4    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            25        11       3       104       6       2       1.07     1.1    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            23        13       3       105       5       2       1.10     1.1    9    7    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            10        15       3       104       5       2       1.07     0.6    3    6    2
     3326  H  1994  358   6:36:01  23    88.47      2           11            53         2       2       127       3       2       2.04     3.7   23   27    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            22        11       3       102       6       2       1.00     1.0    8    4    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            50        14       2       127       4       2       2.04     3.5   22   27    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            25         3       1       102       2       2       1.00     1.1    9    4    2
     3326  H  1994  358   6:36:01  23    88.47      1            5            28         5       1       103       1       2       1.03     1.2   10    5    2
     3326  H  1994  358   6:36:01  23    88.47      1            5            27         7       1       102       1       2       1.00     1.1    9    4    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            23        13       3       104       5       2       1.07     1.0    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            28        15       2       104       4       2       1.07     1.2   10    6    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            46         2       2       128       4       2       2.09     3.3   21   28    2
     3326  H  1994  358   6:36:01  23    88.47      1            5            22         4       1       102       1       2       1.00     1.0    8    4    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            27         6       1       103       2       2       1.03     1.1   10    5    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            22        14       1       106       2       2       1.14     1.1    9    8    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            20         3       3       103       6       2       1.03     0.9    7    5    2
     3326  H  1994  358   6:36:01  23    88.47      2           14            25         5       2       104       4       2       1.07     1.1    9    6    2
     3326  H  1994  358   6:36:01  23    88.47      1            5            27         7       1       101       1       2       0.96     1.1    9    3    2
     3326  H  1994  358   6:36:01  23    88.47      3           29            55        12       3       127       9       2       2.04     3.8   23   27    2
     3326  H  1994  358   6:36:01  23    88.47      2           11            26        15       2       103       3       2       1.03     1.1    9    5    2
     3326  H  1994  358   6:36:01  23    88.47      2           11            26         6       2       104       3       2       1.07     1.1   10    6    2
     3326  H  1994  358   6:36:01  23    88.47      3           20            26        12       3       102       6       2       1.00     1.1    9    4    2
     3326  H  1994  358   6:36:01  23    88.47      1            8            26         5       1       103       2       2       1.03     1.1    9    5    2
     3326  H  1994  358   6:36:01  23    88.47      3           17            58        12       3       127       5       2       2.04     4.0   24   27    2
     3326  H  1994  358   6:36:04  21    70.20      3           18            84         4       3       207       6       0       6.21    40.5   49   64    0
     3326  H  1994  358   6:36:04  21    70.20      1            5            13         3       1       110       1       2       1.02     0.8    6    5    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            11         5       2       118       4       2       1.28     0.9    7   12    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            14         7       3       110       6       2       1.02     0.9    7    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            18         9       3       112       5       2       1.08     1.1    9    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            16        11       3       110       6       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      1           23            20        13       1       109       7       2       0.99     1.1    9    4    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            17        15       1       110       1       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            20         0       2       110       4       2       1.02     1.1    9    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            11         2       3       109       6       2       0.99     0.8    5    4    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            38         4       3       137       6       2       2.02     3.5   22   27    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            10         6       1       115       2       2       1.18     0.8    6    9    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            14         8       3       112       6       2       1.08     0.9    7    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            19        10       3       111       6       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            16        12       3       110       6       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            13        14       3       182       6       2       4.45     3.6   22   53    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            17         1       1       109       1       2       0.99     1.0    8    4    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            17         5       2       112       3       2       1.08     1.0    9    7    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            13         7       2       112       4       2       1.08     0.9    7    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            19         9       3       110       6       2       1.02     1.1    9    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           29            38        11       3       138       9       2       2.07     3.6   22   28    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            17        13       1       111       1       2       1.05     1.0    8    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            18        15       3       110       6       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           29            41         1       3       136       9       2       1.98     3.7   23   26    2
     3326  H  1994  358   6:36:04  21    70.20      2           26            40         2       2       138       8       2       2.07     3.8   23   28    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            20         4       3       112       6       2       1.08     1.2   10    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            18         8       3       112       5       2       1.08     1.1    9    7    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            17        14       2       113       3       2       1.11     1.1    9    7    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            15         3       1       109       1       2       0.99     0.9    7    4    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            20         5       1       111       2       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            17         9       2       110       4       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            22        10       3       110       6       2       1.02     1.2   10    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            14        12       3       112       5       2       1.08     0.9    7    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            18        14       3       111       6       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            20         2       2       110       3       2       1.02     1.1    9    5    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            16         4       1       110       1       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            14         6       2       111       4       2       1.05     0.9    7    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            18         8       3       110       6       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            38        10       3       137       6       2       2.02     3.5   22   27    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            18        14       3       111       5       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            17         3       3       110       5       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            17         5       2       112       4       2       1.08     1.0    9    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           29            12         7       3       112       9       2       1.08     0.8    6    7    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            15         9       2       113       4       2       1.11     1.0    8    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            27        10       3       111       6       2       1.05     1.4   12    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            44        14       3       137       6       2       2.02     4.0   24   27    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            20         2       2       112       3       2       1.08     1.2   10    7    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            18         4       2       111       3       2       1.05     1.1    9    6    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            17         6       2       111       4       2       1.05     1.0    8    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            39         8       3       138       6       2       2.07     3.7   23   28    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            22         3       3       142       5       2       2.25     2.4   18   30    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            12         5       1       111       2       2       1.05     0.8    6    6    2
     3326  H  1994  358   6:36:04  21    70.20      2           14            36         7       2       137       4       2       2.02     3.3   21   27    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            45         9       3       137       6       2       2.02     4.1   24   27    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            40         2       1       137       2       2       2.02     3.7   23   27    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            15         4       1       112       2       2       1.08     1.0    8    7    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            43         6       3       137       5       2       2.02     3.9   23   27    2
     3326  H  1994  358   6:36:04  21    70.20      3           17            22         7       3       112       5       2       1.08     1.2   10    7    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            39         9       2       138       3       2       2.07     3.7   23   28    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            18         5       1       109       2       2       0.99     1.0    8    4    2
     3326  H  1994  358   6:36:04  21    70.20      1            8            16         4       1       111       2       2       1.05     1.0    8    6    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            16         8       3       111       6       2       1.05     1.0    8    6    2
     3326  H  1994  358   6:36:04  21    70.20      1            5            17         5       1       110       1       2       1.02     1.0    8    5    2
     3326  H  1994  358   6:36:04  21    70.20      3           20            43         9       3       137       6       2       2.02     3.9   23   27    2
     3326  H  1994  358   6:36:04  21    70.20      2           11            15         8       2       111       3       2       1.05     0.9    7    6    2
     3326  H  1994  358   6:36:07  19    55.71      3           15            85         5       3       165       5       0       2.70    15.9   39   37    0
     3326  H  1994  358   6:36:07  19    55.71      1            8            11         0       1       119       2       2       1.04     0.9    7    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           14             7         4       2       121       4       2       1.09     0.8    5    7    2
     3326  H  1994  358   6:36:07  19    55.71      2           11             8         6       2       118       3       2       1.01     0.8    5    4    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            15        10       3       143       6       2       1.81     1.9   15   23    2
     3326  H  1994  358   6:36:07  19    55.71      1            8             9        12       1       119       2       2       1.04     0.8    6    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           14             9         5       2       120       4       2       1.07     0.8    6    6    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            28         9       3       149       5       2       2.03     3.5   22   27    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            12        11       1       120       1       2       1.07     1.0    8    6    2
     3326  H  1994  358   6:36:07  19    55.71      1           23            29        13       1       149       7       2       2.03     3.6   22   27    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            16        15       3       119       6       2       1.04     1.2   10    5    2
     3326  H  1994  358   6:36:07  19    55.71      1            8            13         2       1       117       2       2       0.98     1.0    8    3    2
     3326  H  1994  358   6:36:07  19    55.71      1            8            14         4       1       119       2       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            11         6       3       120       6       2       1.07     0.9    8    6    2
     3326  H  1994  358   6:36:07  19    55.71      2           14            11         8       2       121       4       2       1.09     1.0    8    7    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            14        12       3       121       6       2       1.09     1.1    9    7    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            14        14       3       119       6       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           14            12         3       2       121       4       2       1.09     1.0    8    7    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            10         5       3       119       5       2       1.04     0.9    7    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           14            16         7       2       119       4       2       1.04     1.2   10    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            32         9       3       147       6       2       1.96     3.8   23   26    2
     3326  H  1994  358   6:36:07  19    55.71      2           11            13        13       2       119       3       2       1.04     1.0    8    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           14            12        15       2       119       4       2       1.04     1.0    8    5    2
