1994 364 00:48   51.33  -66.33   -3.80
1994 364 01:00   51.42  -66.36   -3.81
1994 364 01:12   51.51  -66.38   -3.81
1994 364 01:24   51.60  -66.41   -3.82
1994 364 01:36   51.70  -66.44   -3.83
1994 364 01:48   51.79  -66.46   -3.84
1994 364 02:00   51.88  -66.49   -3.84
1994 364 02:12   51.97  -66.51   -3.85
1994 364 02:24   52.06  -66.54   -3.86
1994 364 02:36   52.16  -66.57   -3.86
1994 364 02:48   52.25  -66.59   -3.87
1994 364 03:00   52.34  -66.62   -3.88
1994 364 03:12   52.43  -66.64   -3.89
1994 364 03:24   52.52  -66.67   -3.89
1994 364 03:36   52.61  -66.69   -3.90
1994 364 03:48   52.71  -66.72   -3.91
1994 364 04:00   52.80  -66.75   -3.91
1994 364 04:12   52.89  -66.77   -3.92
1994 364 04:24   52.98  -66.80   -3.93
1994 364 04:36   53.07  -66.82   -3.94
1994 364 04:48   53.16  -66.85   -3.94
1994 364 05:00   53.25  -66.87   -3.95
1994 364 05:12   53.34  -66.90   -3.96
1994 364 05:24   53.43  -66.92   -3.96
1994 364 05:36   53.53  -66.95   -3.97
1994 364 05:48   53.62  -66.97   -3.98
1994 364 06:00   53.71  -67.00   -3.99
1994 364 06:12   53.80  -67.02   -3.99
1994 364 06:24   53.89  -67.05   -4.00
1994 364 06:36   53.98  -67.07   -4.01
1994 364 06:48   54.07  -67.09   -4.01
1994 364 07:00   54.16  -67.12   -4.02
1994 364 07:12   54.25  -67.14   -4.03
1994 364 07:24   54.34  -67.17   -4.03
1994 364 07:36   54.43  -67.19   -4.04
1994 364 07:48   54.52  -67.22   -4.05
1994 364 08:00   54.61  -67.24   -4.06
1994 364 08:12   54.70  -67.26   -4.06
1994 364 08:24   54.79  -67.29   -4.07
1994 364 08:36   54.88  -67.31   -4.08
1994 364 08:48   54.97  -67.34   -4.08
1994 364 09:00   55.06  -67.36   -4.09
1994 364 09:12   55.15  -67.38   -4.10
1994 364 09:24   55.24  -67.41   -4.10
1994 364 09:36   55.33  -67.43   -4.11
1994 364 09:48   55.42  -67.45   -4.12
1994 364 10:00   55.50  -67.48   -4.13
1994 364 10:12   55.59  -67.50   -4.13
1994 364 10:24   55.68  -67.52   -4.14
1994 364 10:36   55.77  -67.55   -4.15
1994 364 10:48   55.86  -67.57   -4.15
1994 364 11:00   55.95  -67.59   -4.16
1994 364 11:12   56.04  -67.62   -4.17
1994 364 11:24   56.13  -67.64   -4.17
1994 364 11:36   56.22  -67.66   -4.18
1994 364 11:48   56.30  -67.69   -4.19
1994 364 12:00   56.39  -67.71   -4.19
1994 364 12:12   56.48  -67.73   -4.20
1994 364 12:24   56.57  -67.75   -4.21
1994 364 12:36   56.66  -67.78   -4.22
1994 364 12:48   56.75  -67.80   -4.22
1994 364 13:00   56.83  -67.82   -4.23
1994 364 13:12   56.92  -67.84   -4.24
1994 364 13:24   57.01  -67.87   -4.24
1994 364 13:36   57.10  -67.89   -4.25
1994 364 13:48   57.19  -67.91   -4.26
1994 364 14:00   57.27  -67.93   -4.26
1994 364 14:12   57.36  -67.96   -4.27
1994 364 14:24   57.45  -67.98   -4.28
1994 364 14:36   57.54  -68.00   -4.28
1994 364 14:48   57.62  -68.02   -4.29
1994 364 15:00   57.71  -68.04   -4.30
1994 364 15:12   57.80  -68.07   -4.30
1994 364 15:24   57.89  -68.09   -4.31
1994 364 15:36   57.97  -68.11   -4.32
1994 364 15:48   58.06  -68.13   -4.32
1994 364 16:00   58.15  -68.15   -4.33
1994 364 16:12   58.23  -68.18   -4.34
1994 364 16:24   58.32  -68.20   -4.35
1994 364 16:36   58.41  -68.22   -4.35
1994 364 16:48   58.49  -68.24   -4.36
1994 364 17:00   58.58  -68.26   -4.37
1994 364 17:12   58.67  -68.28   -4.37
1994 364 17:24   58.75  -68.30   -4.38
1994 364 17:36   58.84  -68.33   -4.39
1994 364 17:48   58.93  -68.35   -4.39
1994 364 18:00   59.01  -68.37   -4.40
1994 364 18:12   59.10  -68.39   -4.41
1994 364 18:24   59.19  -68.41   -4.41
1994 364 18:36   59.27  -68.43   -4.42
1994 364 18:48   59.36  -68.45   -4.43
1994 364 19:00   59.44  -68.47   -4.43
1994 364 19:12   59.53  -68.49   -4.44
1994 364 19:24   59.62  -68.52   -4.45
1994 364 19:36   59.70  -68.54   -4.45
1994 364 19:48   59.79  -68.56   -4.46
1994 364 20:00   59.87  -68.58   -4.47
1994 364 20:12   59.96  -68.60   -4.47
1994 364 20:24   60.04  -68.62   -4.48
1994 364 20:36   60.13  -68.64   -4.49
1994 364 20:48   60.21  -68.66   -4.49
1994 364 21:00   60.30  -68.68   -4.50
1994 364 21:12   60.38  -68.70   -4.51
1994 364 21:24   60.47  -68.72   -4.51
1994 364 21:36   60.55  -68.74   -4.52
1994 364 21:48   60.64  -68.76   -4.53
1994 364 22:00   60.72  -68.78   -4.53
1994 364 22:12   60.81  -68.80   -4.54
1994 364 22:24   60.89  -68.82   -4.55
1994 364 22:36   60.98  -68.84   -4.55
1994 364 22:48   61.06  -68.86   -4.56
1994 364 23:00   61.15  -68.88   -4.57
1994 364 23:12   61.23  -68.90   -4.57
1994 364 23:24   61.32  -68.92   -4.58
1994 364 23:36   61.40  -68.94   -4.59
1994 364 23:48   61.49  -68.96   -4.59
1994 365 00:00   61.57  -68.98   -4.60
1994 365 00:12   61.65  -69.00   -4.61
1994 365 00:24   61.74  -69.02   -4.61
1994 365 00:36   61.82  -69.04   -4.62
1994 365 00:48   61.91  -69.06   -4.62
1994 365 01:00   61.99  -69.08   -4.63
1994 365 01:12   62.07  -69.10   -4.64
1994 365 01:24   62.16  -69.12   -4.64
1994 365 01:36   62.24  -69.14   -4.65
1994 365 01:48   62.33  -69.15   -4.66
1994 365 02:00   62.41  -69.17   -4.66
1994 365 02:12   62.49  -69.19   -4.67
1994 365 02:24   62.58  -69.21   -4.68
1994 365 02:36   62.66  -69.23   -4.68
1994 365 02:48   62.74  -69.25   -4.69
1994 365 03:00   62.83  -69.27   -4.70
1994 365 03:12   62.91  -69.29   -4.70
1994 365 03:24   62.99  -69.31   -4.71
1994 365 03:36   63.08  -69.33   -4.72
1994 365 03:48   63.16  -69.34   -4.72
1994 365 04:00   63.24  -69.36   -4.73
1994 365 04:12   63.33  -69.38   -4.74
1994 365 04:24   63.41  -69.40   -4.74
1994 365 04:36   63.49  -69.42   -4.75
1994 365 04:48   63.57  -69.44   -4.75
1994 365 05:00   63.66  -69.46   -4.76
1994 365 05:12   63.74  -69.47   -4.77
1994 365 05:24   63.82  -69.49   -4.77
1994 365 05:36   63.90  -69.51   -4.78
1994 365 05:48   63.99  -69.53   -4.79
1994 365 06:00   64.07  -69.55   -4.79
1994 365 06:12   64.15  -69.57   -4.80
1994 365 06:24   64.23  -69.58   -4.81
1994 365 06:36   64.31  -69.60   -4.81
1994 365 06:48   64.40  -69.62   -4.82
1994 365 07:00   64.48  -69.64   -4.83
1994 365 07:12   64.56  -69.66   -4.83
1994 365 07:24   64.64  -69.67   -4.84
1994 365 07:36   64.72  -69.69   -4.84
1994 365 07:48   64.81  -69.71   -4.85
1994 365 08:00   64.89  -69.73   -4.86
1994 365 08:12   64.97  -69.74   -4.86
1994 365 08:24   65.05  -69.76   -4.87
1994 365 08:36   65.13  -69.78   -4.88
1994 365 08:48   65.21  -69.80   -4.88
1994 365 09:00   65.29  -69.82   -4.89
1994 365 09:12   65.38  -69.83   -4.90
1994 365 09:24   65.46  -69.85   -4.90
1994 365 09:36   65.54  -69.87   -4.91
1994 365 09:48   65.62  -69.89   -4.91
1994 365 10:00   65.70  -69.90   -4.92
1994 365 10:12   65.78  -69.92   -4.93
1994 365 10:24   65.86  -69.94   -4.93
1994 365 10:36   65.94  -69.95   -4.94
1994 365 10:48   66.02  -69.97   -4.95
1994 365 11:00   66.10  -69.99   -4.95
1994 365 11:12   66.19  -70.01   -4.96
1994 365 11:24   66.27  -70.02   -4.96
1994 365 11:36   66.35  -70.04   -4.97
1994 365 11:48   66.43  -70.06   -4.98
1994 365 12:00   66.51  -70.07   -4.98
1994 365 12:12   66.59  -70.09   -4.99
1994 365 12:24   66.67  -70.11   -5.00
1994 365 12:36   66.75  -70.12   -5.00
1994 365 12:48   66.83  -70.14   -5.01
1994 365 13:00   66.91  -70.16   -5.02
1994 365 13:12   66.99  -70.17   -5.02
1994 365 13:24   67.07  -70.19   -5.03
1994 365 13:36   67.15  -70.21   -5.03
1994 365 13:48   67.23  -70.22   -5.04
1994 365 14:00   67.31  -70.24   -5.05
1994 365 14:12   67.39  -70.26   -5.05
1994 365 14:24   67.47  -70.27   -5.06
1994 365 14:36   67.55  -70.29   -5.06
1994 365 14:48   67.63  -70.31   -5.07
1994 365 15:00   67.71  -70.32   -5.08
1994 365 15:12   67.78  -70.34   -5.08
1994 365 15:24   67.86  -70.36   -5.09
1994 365 15:36   67.94  -70.37   -5.10
1994 365 15:48   68.02  -70.39   -5.10
1994 365 16:00   68.10  -70.40   -5.11
1994 365 16:12   68.18  -70.42   -5.11
1994 365 16:24   68.26  -70.44   -5.12
1994 365 16:36   68.34  -70.45   -5.13
1994 365 16:48   68.42  -70.47   -5.13
1994 365 17:00   68.50  -70.48   -5.14
1994 365 17:12   68.58  -70.50   -5.15
1994 365 17:24   68.65  -70.52   -5.15
1994 365 17:36   68.73  -70.53   -5.16
1994 365 17:48   68.81  -70.55   -5.16
1994 365 18:00   68.89  -70.56   -5.17
1994 365 18:12   68.97  -70.58   -5.18
1994 365 18:24   69.05  -70.59   -5.18
1994 365 18:36   69.13  -70.61   -5.19
1994 365 18:48   69.20  -70.63   -5.19
1994 365 19:00   69.28  -70.64   -5.20
1994 365 19:12   69.36  -70.66   -5.21
1994 365 19:24   69.44  -70.67   -5.21
1994 365 19:36   69.52  -70.69   -5.22
1994 365 19:48   69.59  -70.70   -5.22
1994 365 20:00   69.67  -70.72   -5.23
1994 365 20:12   69.75  -70.73   -5.24
1994 365 20:24   69.83  -70.75   -5.24
1994 365 20:36   69.91  -70.76   -5.25
1994 365 20:48   69.98  -70.78   -5.26
1994 365 21:00   70.06  -70.80   -5.26
1994 365 21:12   70.14  -70.81   -5.27
1994 365 21:24   70.22  -70.83   -5.27
1994 365 21:36   70.29  -70.84   -5.28
1994 365 21:48   70.37  -70.86   -5.29
1994 365 22:00   70.45  -70.87   -5.29
1994 365 22:12   70.53  -70.89   -5.30
1994 365 22:24   70.60  -70.90   -5.30
1994 365 22:36   70.68  -70.92   -5.31
1994 365 22:48   70.76  -70.93   -5.32
1994 365 23:00   70.83  -70.95   -5.32
1994 365 23:12   70.91  -70.96   -5.33
1994 365 23:24   70.99  -70.97   -5.33
1994 365 23:36   71.06  -70.99   -5.34
1994 365 23:48   71.14  -71.00   -5.35
1995   1 00:00   71.22  -71.02   -5.35
