 STICS SELECTED RATES
 Run time  16:46:18    1-SEP-05
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19990701_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 Time shown is the START time for each interval
 
 YEAR DOY HR:MN:SC   SPEED     UNCER           H            He2            He1            BR0            BR1            BR2          FSR12          FSR34          FSR56             O1             O6             07     
 1999 182 10:06:00   433.6      32.5    0.1666667E-01  0.0000000E+00  0.5833333E-01  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2038333E+02  0.2578333E+02  0.1720833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:12:09   464.7      47.1    0.8333334E-02  0.0000000E+00  0.4166667E-01  0.0000000E+00  0.8333334E-02  0.9166667E-01  0.2030000E+02  0.2565833E+02  0.1650833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:18:17   488.4      41.1    0.1666667E-01  0.1722500E+02  0.5000000E-01  0.0000000E+00  0.0000000E+00  0.1250000E+00  0.2040833E+02  0.2518333E+02  0.1595833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:24:26   485.1      38.0    0.3675000E+03  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.6666667E-01  0.2078333E+02  0.2547500E+02  0.1599167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:30:35   455.5      37.1    0.0000000E+00  0.4747500E+02  0.1944445E-01  0.0000000E+00  0.0000000E+00  0.7222223E-01  0.1964722E+02  0.2665000E+02  0.1661667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:36:44     0.0       0.0    0.1750000E+00  0.1728625E+04  0.1759259E-01  0.5188383E+04  0.8333334E-02  0.8333334E-01  0.1916667E+02  0.2547778E+02  0.1596852E+02  0.0000000E+00  0.0000000E+00  0.8874667E+03
 1999 182 10:42:52   466.5      34.1    0.1638408E+04  0.2853667E+03  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.5833333E-01  0.2035000E+02  0.2608333E+02  0.1648333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:49:01   498.5      32.5    0.8333334E-02  0.1516667E+01  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.8333334E-01  0.2085833E+02  0.2570000E+02  0.1612500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 10:55:10   544.7      46.5    0.8333334E-02  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.3866667E+01  0.1666667E-01  0.2097500E+02  0.2535000E+02  0.1604167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:01:19   532.8      56.3    0.8333334E-02  0.1229167E+02  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.7500000E-01  0.1970833E+02  0.2568333E+02  0.1650000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:07:27   517.0      46.4    0.8333334E-02  0.1242000E+03  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.1968333E+02  0.2610833E+02  0.1586667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:13:36   532.4      45.0    0.2240000E+02  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.7500000E-01  0.2015000E+02  0.2522500E+02  0.1638333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:19:45   548.6      42.5    0.8333334E-02  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.1985000E+02  0.2635833E+02  0.1605000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:25:53   536.4      43.3    0.8333334E-02  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.8333334E-02  0.6666667E-01  0.2038333E+02  0.2550000E+02  0.1551667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:32:02   532.6      40.7    0.0000000E+00  0.0000000E+00  0.5000000E-01  0.0000000E+00  0.8333334E-02  0.1000000E+00  0.2051667E+02  0.2527500E+02  0.1646667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:38:11   539.4      42.1    0.8333334E-02  0.1666667E-01  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1166667E+00  0.1927500E+02  0.2603333E+02  0.1620000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:44:20   538.5      21.2    0.0000000E+00  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1666667E-01  0.2029167E+02  0.2597500E+02  0.1581667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:50:28   512.7      41.3    0.0000000E+00  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.8333334E-02  0.9166667E-01  0.2000000E+02  0.2570833E+02  0.1678333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 11:56:37   497.6      41.6    0.8333334E-02  0.8333334E-02  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.7500000E-01  0.2056667E+02  0.2588333E+02  0.1648333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:02:46   503.8      40.4    0.0000000E+00  0.0000000E+00  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.6666667E-01  0.2011667E+02  0.2588333E+02  0.1665000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:08:55   493.7      42.2    0.0000000E+00  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.5000000E-01  0.2072500E+02  0.2585833E+02  0.1622500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:15:03   504.4      43.8    0.8333334E-02  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.8333334E-02  0.8333334E-01  0.1959167E+02  0.2540833E+02  0.1641667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:21:12   523.6      38.4    0.0000000E+00  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.5833333E-01  0.2032500E+02  0.2581667E+02  0.1632500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:27:21   523.4      39.5    0.0000000E+00  0.8333334E-02  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.6666667E-01  0.2027500E+02  0.2560000E+02  0.1630000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:33:30   512.5      40.7    0.1666667E-01  0.8333334E-02  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2014167E+02  0.2605000E+02  0.1656667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:39:38   522.4      41.3    0.8333334E-02  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.1166667E+00  0.2028333E+02  0.2696667E+02  0.1660833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:45:47   519.7      34.8    0.1666667E-01  0.1666667E-01  0.5000000E-01  0.8333334E-02  0.0000000E+00  0.1166667E+00  0.2048333E+02  0.2678333E+02  0.1613333E+02  0.0000000E+00  0.0000000E+00  0.8333334E-02
 1999 182 12:51:56   523.5      39.9    0.2500000E-01  0.2500000E-01  0.4166667E-01  0.0000000E+00  0.0000000E+00  0.2000000E+00  0.2012500E+02  0.2557500E+02  0.1639167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 12:58:05   529.4      38.5    0.0000000E+00  0.0000000E+00  0.5000000E-01  0.0000000E+00  0.8333334E-02  0.8333334E-01  0.2062500E+02  0.2673333E+02  0.1616667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:04:14   527.1      37.1    0.1666667E-01  0.0000000E+00  0.5000000E-01  0.0000000E+00  0.0000000E+00  0.1416667E+00  0.2005000E+02  0.2617500E+02  0.1584167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:10:22   533.7      35.4    0.8333334E-02  0.2500000E-01  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.1083333E+00  0.2018333E+02  0.2618333E+02  0.1648333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:16:31   540.8      36.9    0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8333334E-02  0.7500000E-01  0.2043333E+02  0.2660833E+02  0.1645833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:22:40   537.1      37.7    0.0000000E+00  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.5833333E-01  0.2046667E+02  0.2660000E+02  0.1648333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:28:49   536.3      37.2    0.2500000E-01  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.1666667E-01  0.1250000E+00  0.1949167E+02  0.2628333E+02  0.1629167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:34:57   494.7      32.4    0.0000000E+00  0.0000000E+00  0.4166667E-01  0.0000000E+00  0.0000000E+00  0.6666667E-01  0.2105000E+02  0.2597500E+02  0.1649167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:41:06   513.9      38.9    0.0000000E+00  0.0000000E+00  0.8333334E-02  0.0000000E+00  0.8333334E-02  0.5833333E-01  0.2029167E+02  0.2574167E+02  0.1625833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:47:15   525.6      32.8    0.8333334E-02  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.5833333E-01  0.2072500E+02  0.2587500E+02  0.1675000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:53:23   525.3      35.3    0.1666667E-01  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.9166667E-01  0.1927500E+02  0.2547500E+02  0.1566667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 13:59:32   514.0      38.7    0.1666667E-01  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.7500000E-01  0.2035000E+02  0.2583333E+02  0.1554167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:05:41   507.2      38.8    0.8333334E-02  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.1666667E-01  0.1166667E+00  0.2068333E+02  0.2629167E+02  0.1668333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:11:50   509.2      38.6    0.0000000E+00  0.8333334E-02  0.4166667E-01  0.0000000E+00  0.0000000E+00  0.9166667E-01  0.2004167E+02  0.2562500E+02  0.1635000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:17:58   515.3      38.9    0.1666667E-01  0.0000000E+00  0.2500000E-01  0.8333334E-02  0.0000000E+00  0.6666667E-01  0.1983333E+02  0.2687500E+02  0.1640000E+02  0.0000000E+00  0.8333334E-02  0.0000000E+00
 1999 182 14:24:07   520.4      33.3    0.1666667E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.7500000E-01  0.2015000E+02  0.2630000E+02  0.1615833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:30:16   497.9      42.3    0.8333334E-02  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.2120833E+02  0.2616667E+02  0.1635833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:36:25   460.9      32.4    0.8333334E-02  0.8333334E-02  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.1083333E+00  0.2018333E+02  0.2714167E+02  0.1552500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:42:33   481.6      39.9    0.0000000E+00  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.7500000E-01  0.2033333E+02  0.2598333E+02  0.1564167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:48:42   482.2      35.8    0.0000000E+00  0.8333334E-02  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.2139167E+02  0.2610833E+02  0.1643333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 14:54:51   479.2      34.4    0.1666667E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2048333E+02  0.2641667E+02  0.1604167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:01:00   491.3      33.9    0.1666667E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.2067500E+02  0.2643333E+02  0.1605000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:07:08   491.1      42.6    0.8333334E-02  0.1666667E-01  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.6666667E-01  0.2060833E+02  0.2586667E+02  0.1618333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:13:17   472.4      34.3    0.3333334E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1250000E+00  0.2100000E+02  0.2599167E+02  0.1658333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:19:26   485.2      30.9    0.0000000E+00  0.8333334E-02  0.1666667E-01  0.8333334E-02  0.3333334E-01  0.7500000E-01  0.1978333E+02  0.2635000E+02  0.1696667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:25:35   498.5      42.8    0.2500000E-01  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.9166667E-01  0.2051667E+02  0.2578333E+02  0.1552500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:31:43   497.1      37.8    0.8333334E-02  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.9166667E-01  0.1996667E+02  0.2604167E+02  0.1631667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:37:52   515.1      39.3    0.4166667E-01  0.1666667E-01  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2059167E+02  0.2640833E+02  0.1650833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:44:01   510.5      27.7    0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1666667E-01  0.6666667E-01  0.2043333E+02  0.2692500E+02  0.1627500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:50:09   515.4      41.7    0.8333334E-02  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.9166667E-01  0.2049167E+02  0.2685833E+02  0.1574167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 15:56:18   509.2      34.7    0.2500000E-01  0.0000000E+00  0.1666667E-01  0.8333334E-02  0.8333334E-02  0.1333333E+00  0.2090000E+02  0.2624167E+02  0.1699167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:02:27   522.2      36.3    0.8333334E-02  0.1666667E-01  0.2500000E-01  0.8333334E-02  0.8333334E-02  0.1083333E+00  0.1971667E+02  0.2586667E+02  0.1649167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:08:36   497.2      44.0    0.3333334E-01  0.1666667E-01  0.1666667E-01  0.8333334E-02  0.8333334E-02  0.1000000E+00  0.2055833E+02  0.2625000E+02  0.1626667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:14:44   461.6      28.8    0.5833333E-01  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1500000E+00  0.1991667E+02  0.2653333E+02  0.1680000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:20:53   453.8      24.7    0.8333334E-02  0.1666667E-01  0.4166667E-01  0.0000000E+00  0.0000000E+00  0.1333333E+00  0.1985000E+02  0.2656667E+02  0.1680833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:27:02   448.9      21.9    0.2500000E-01  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.8333334E-02  0.1666667E+00  0.2051667E+02  0.2651667E+02  0.1692500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:33:11   449.3      22.1    0.8333334E-02  0.1666667E-01  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.9166667E-01  0.2056667E+02  0.2648333E+02  0.1611667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:39:19   447.5      19.3    0.1666667E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.7500000E-01  0.1980833E+02  0.2666667E+02  0.1594167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:45:28   454.1      26.7    0.3333334E-01  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.8333334E-02  0.1416667E+00  0.1994167E+02  0.2688333E+02  0.1677500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:51:37   487.5      35.6    0.1666667E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.1166667E+00  0.2117500E+02  0.2584167E+02  0.1682500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 16:57:46   504.4      41.4    0.3333334E-01  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.1000000E+00  0.2089167E+02  0.2624167E+02  0.1698333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:03:54   471.3      33.5    0.2500000E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.8333334E-02  0.1000000E+00  0.2080000E+02  0.2614167E+02  0.1645833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:10:03   484.2      36.9    0.2500000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9166667E-01  0.2030833E+02  0.2678333E+02  0.1576667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:16:12   452.0      21.2    0.8333334E-02  0.1666667E-01  0.8333334E-02  0.8333334E-02  0.8333334E-02  0.1083333E+00  0.2068333E+02  0.2735000E+02  0.1672500E+02  0.0000000E+00  0.8333334E-02  0.0000000E+00
 1999 182 17:22:21   470.3      28.2    0.0000000E+00  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1083333E+00  0.1986667E+02  0.2548333E+02  0.1610833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:28:29   468.0      27.8    0.2500000E-01  0.8333334E-02  0.5000000E-01  0.0000000E+00  0.8333334E-02  0.1583333E+00  0.2051667E+02  0.2811667E+02  0.1675833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:34:38   472.1      31.2    0.0000000E+00  0.8333334E-02  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1250000E+00  0.2079167E+02  0.2650000E+02  0.1635000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:40:47   497.7      28.8    0.1666667E-01  0.0000000E+00  0.2500000E-01  0.0000000E+00  0.1666667E-01  0.1416667E+00  0.2045000E+02  0.2594167E+02  0.1672500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:46:55   480.9      28.1    0.1666667E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.9166667E-01  0.2101667E+02  0.2592500E+02  0.1591667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:53:04   487.7      33.0    0.8333334E-02  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1416667E+00  0.1962500E+02  0.2607500E+02  0.1557500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 17:59:13   470.5      27.8    0.0000000E+00  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.8333334E-02  0.9166667E-01  0.2046667E+02  0.2655000E+02  0.1638333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:05:22   498.9      39.7    0.1666667E-01  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1166667E+00  0.1945000E+02  0.2636667E+02  0.1633333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:11:30   488.4      36.3    0.3333334E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.2001667E+02  0.2607500E+02  0.1671667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:17:39   502.2      36.7    0.5000000E-01  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1416667E+00  0.2177500E+02  0.2632500E+02  0.1680833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:23:48   485.2      42.0    0.3333334E-01  0.0000000E+00  0.1666667E-01  0.0000000E+00  0.8333334E-02  0.1166667E+00  0.2098333E+02  0.2633333E+02  0.1583333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:29:57   504.9      24.5    0.2500000E-01  0.8333334E-02  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.1500000E+00  0.2059167E+02  0.2637500E+02  0.1639167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:36:06   484.0      35.9    0.2500000E-01  0.8333334E-02  0.8333334E-02  0.8333334E-02  0.1666667E-01  0.1166667E+00  0.2097500E+02  0.2578333E+02  0.1615833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:42:14   486.9      30.3    0.3333334E-01  0.0000000E+00  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.1250000E+00  0.2063333E+02  0.2711667E+02  0.1610000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:48:23   489.6      32.7    0.5000000E-01  0.1666667E-01  0.1666667E-01  0.0000000E+00  0.1666667E-01  0.1416667E+00  0.2117500E+02  0.2597500E+02  0.1602500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 18:54:32   488.8      34.5    0.1666667E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.8333334E-01  0.2078333E+02  0.2597500E+02  0.1641667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:00:41   504.5      42.6    0.2500000E-01  0.1666667E-01  0.3333334E-01  0.0000000E+00  0.8333334E-02  0.1083333E+00  0.2105833E+02  0.2586667E+02  0.1662500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:06:49   484.6      30.4    0.3333334E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1083333E+00  0.1994167E+02  0.2605000E+02  0.1593333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:12:58   485.9      33.4    0.6666667E-01  0.8333334E-02  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2007500E+02  0.2551667E+02  0.1630000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:19:07   481.8      31.5    0.5833333E-01  0.1666667E-01  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1583333E+00  0.2026667E+02  0.2626667E+02  0.1635833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:25:16   492.4      38.2    0.6666667E-01  0.1666667E-01  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1416667E+00  0.2105833E+02  0.2533333E+02  0.1668333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:31:24   468.8      26.9    0.5000000E-01  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.8333334E-02  0.1250000E+00  0.2005833E+02  0.2655000E+02  0.1658333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:37:33   471.6      30.4    0.5000000E-01  0.8333334E-02  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1500000E+00  0.2040833E+02  0.2622500E+02  0.1699167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:43:42   473.0      27.4    0.2500000E-01  0.2500000E-01  0.1666667E-01  0.0000000E+00  0.2500000E-01  0.1250000E+00  0.2090833E+02  0.2735000E+02  0.1619167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:49:51   480.1      31.0    0.5833333E-01  0.0000000E+00  0.5833333E-01  0.0000000E+00  0.8333334E-02  0.2083333E+00  0.2086667E+02  0.2692500E+02  0.1672500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 19:55:59   496.8      32.3    0.5000000E-01  0.2500000E-01  0.2500000E-01  0.0000000E+00  0.0000000E+00  0.1916667E+00  0.2092500E+02  0.2603333E+02  0.1641667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:02:08   488.8      34.2    0.1666667E-01  0.1666667E-01  0.4166667E-01  0.0000000E+00  0.8333334E-02  0.1500000E+00  0.2050000E+02  0.2611667E+02  0.1636667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:08:17   497.6      35.3    0.1666667E-01  0.8333334E-02  0.2500000E-01  0.8333334E-02  0.8333334E-02  0.9166667E-01  0.2061667E+02  0.2704167E+02  0.1643333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:14:25   481.1      33.2    0.2500000E-01  0.0000000E+00  0.3333334E-01  0.8333334E-02  0.8333334E-02  0.9166667E-01  0.2065000E+02  0.2737500E+02  0.1601667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:20:34   469.6      32.3    0.3333334E-01  0.2500000E-01  0.1666667E-01  0.8333334E-02  0.0000000E+00  0.1083333E+00  0.2033333E+02  0.2662500E+02  0.1641667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:26:43   474.4      32.5    0.8333334E-01  0.8333334E-02  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1416667E+00  0.2052500E+02  0.2584167E+02  0.1664167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:32:52   467.2      28.0    0.5000000E-01  0.0000000E+00  0.4166667E-01  0.0000000E+00  0.8333334E-02  0.1416667E+00  0.2127500E+02  0.2663333E+02  0.1615000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:39:00   461.4      31.5    0.5833333E-01  0.8333334E-02  0.8333334E-02  0.0000000E+00  0.0000000E+00  0.1166667E+00  0.2042500E+02  0.2655000E+02  0.1707500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:45:09   464.9      27.9    0.8333334E-01  0.2500000E-01  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1750000E+00  0.2071667E+02  0.2593333E+02  0.1654167E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:51:18   460.8      26.1    0.3333334E-01  0.5833333E-01  0.5000000E-01  0.0000000E+00  0.8333334E-02  0.2083333E+00  0.2165000E+02  0.2662500E+02  0.1640833E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 182 20:57:27   456.2      26.6    0.4166667E-01  0.1666667E-01  0.2500000E-01  0.0000000E+00  0.8333334E-02  0.1583333E+00  0.2130833E+02  0.2668333E+02  0.1687500E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
