 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950401_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995 107  3:29:26          0.00       0.00       0.01       0.00       0.00       0.01      23.34      25.83      18.52       0.00       0.00       0.00
 1995 107  3:59:32          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.84      18.42       0.00       0.00       0.00
 1995 107  4:29:39          0.00       0.00       0.00       0.00       0.00       0.01      23.46      25.83      18.22       0.00       0.00       0.00
 1995 107  4:59:46          0.00       0.00       0.00       0.00       0.00       0.00      23.13      25.46      18.25       0.00       0.00       0.00
 1995 107  5:29:52          0.00       0.00       0.01       0.00       0.00       0.01      23.28      26.38      18.28       0.00       0.00       0.00
 1995 107  5:59:59          0.00       0.00       0.00       0.00       0.00       0.00      23.38      25.89      18.50       0.00       0.00       0.00
 1995 107  6:30:06          0.00       0.00       0.00       0.00       0.00       0.00      23.32      25.89      18.35       0.00       0.00       0.00
 1995 107  7:00:12          0.00       0.00       0.00       0.00       0.00       0.00      23.21      25.71      18.45       0.00       0.00       0.00
 1995 107  7:30:19          0.01       0.00       0.00       0.00       0.00       0.02      23.43      26.41      18.39       0.00       0.00       0.00
 1995 107  8:00:26          0.00       0.00       0.00       0.00       0.00       0.00      23.79      25.86      18.19       0.00       0.00       0.00
 1995 107  8:30:32          0.00       0.00       0.00       0.00       0.00       0.00      23.33      25.60      18.14       0.00       0.00       0.00
 1995 107  9:00:39          0.00       0.00       0.00       0.00       0.00       0.00      23.39      25.62      18.67       0.00       0.00       0.00
 1995 107  9:30:46          0.00       0.00       0.00       0.00       0.00       0.01      23.11      25.86      18.59       0.00       0.00       0.00
 1995 107 10:00:52          0.00       0.00       0.00       0.00       0.00       0.00      23.27      26.01      18.17       0.00       0.00       0.00
 1995 107 10:30:59          0.00       0.00       0.00       0.00       0.00       0.00      24.05      25.50      18.45       0.00       0.00       0.00
 1995 107 11:01:06          0.00       0.00       0.00       0.00       0.00       0.01      23.05      25.86      18.58       0.00       0.00       0.00
 1995 107 11:31:12          0.00       0.00       0.00       0.00       0.00       0.00      23.27      25.70      18.20       0.00       0.00       0.00
 1995 107 12:01:19          0.00       0.00       0.00       0.00       0.00       0.00      23.37      25.48      18.20       0.00       0.00       0.00
 1995 107 12:31:26          0.00       0.00       0.00       0.00       0.00       0.00      23.54      25.75      18.12       0.00       0.00       0.00
 1995 107 13:01:33          0.00       0.00       0.00       0.00       0.00       0.00      23.73      25.78      18.44       0.00       0.00       0.00
 1995 107 13:31:39          0.00       0.00       0.00       0.00       0.00       0.00      23.30      25.74      18.26       0.00       0.00       0.00
 1995 107 14:01:46          0.00       0.00       0.00       0.00       0.00       0.00      23.09      25.35      18.20       0.00       0.00       0.00
 1995 107 14:31:52          0.00       0.00       0.00       0.00       0.00       0.00      23.58      25.74      18.48       0.00       0.00       0.00
 1995 107 15:01:59          0.00       0.00       0.00       0.00       0.00       0.00      23.29      25.94      18.33       0.00       0.00       0.00
 1995 107 15:32:06          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.86      18.39       0.00       0.00       0.00
 1995 107 16:02:12          0.00       0.00       0.00       0.00       0.00       0.00      23.47      25.72      18.55       0.00       0.00       0.00
 1995 107 16:32:19          0.00       0.00       0.00       0.00       0.00       0.00      23.68      25.51      18.53       0.00       0.00       0.00
 1995 107 17:02:26          0.00       0.00       0.00       0.00       0.00       0.00      23.69      26.02      18.39       0.00       0.00       0.00
 1995 107 17:32:32          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.39      18.35       0.00       0.00       0.00
 1995 107 18:02:39          0.00       0.00       0.00       0.00       0.00       0.00      23.56      25.54      18.42       0.00       0.00       0.00
 1995 107 18:32:46          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.68      18.25       0.00       0.00       0.00
 1995 107 19:02:53          0.00       0.00       0.00       0.00       0.00       0.01      23.42      25.68      18.33       0.00       0.00       0.00
 1995 107 19:32:59          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.64      18.36       0.00       0.00       0.00
 1995 107 20:03:06          0.00       0.00       0.00       0.00       0.00       0.00      23.45      25.97      18.44       0.00       0.00       0.00
 1995 107 20:33:12          0.00       0.00       0.00       0.00       0.00       0.01      23.46      25.69      18.16       0.00       0.00       0.00
 1995 107 21:03:19          0.00       0.00       0.00       0.00       0.00       0.00      23.60      25.69      18.16       0.00       0.00       0.00
 1995 107 21:33:26          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.63      18.35       0.00       0.00       0.00
 1995 107 22:03:32          0.00       0.00       0.00       0.00       0.00       0.00      23.66      26.00      18.29       0.00       0.00       0.00
 1995 107 22:33:39          0.00       0.00       0.00       0.00       0.00       0.00      23.58      25.62      18.02       0.00       0.00       0.00
 1995 107 23:03:46          0.00       0.00       0.00       0.00       0.00       0.00      23.60      25.79      18.28       0.00       0.00       0.00
 1995 107 23:33:52          0.00       0.00       0.01       0.00       0.00       0.01      23.27      25.79      18.22       0.00       0.00       0.00
 1995 107 23:51:56          0.00       0.00       0.01       0.00       0.00       0.01      23.48      26.19      18.40       0.00       0.00       0.00
 1995 108  0:28:04          0.01       0.00       0.00       0.00       0.00       0.01      23.61      26.11      18.55       0.00       0.00       0.00
 1995 108  0:58:11          0.01       0.00       0.01       0.00       0.00       0.01      23.57      25.73      18.23       0.00       0.00       0.00
 1995 108  1:28:18          0.00       0.00       0.00       0.00       0.00       0.00      23.37      26.35      18.80       0.00       0.00       0.00
 1995 108  1:58:25          0.00       0.00       0.01       0.00       0.00       0.01      23.67      26.20      18.25       0.00       0.00       0.00
 1995 108  2:28:31          0.00       0.00       0.00       0.00       0.00       0.01      23.22      26.26      18.56       0.00       0.00       0.00
 1995 108  2:58:38          0.00       0.00       0.00       0.00       0.00       0.01      23.66      26.04      18.37       0.00       0.00       0.00
 1995 108  3:28:44          0.00       0.00       0.00       0.00       0.01       0.00      23.17      26.37      18.17       0.00       0.00       0.00
 1995 108  3:58:51          0.00       0.00       0.00       0.00       0.00       0.01      23.49      26.19      18.31       0.00       0.00       0.00
 1995 108  4:28:58          0.00       0.00       0.00       0.00       0.00       0.00      23.49      26.23      18.45       0.00       0.00       0.00
 1995 108  4:59:04          0.00       0.00       0.00       0.00       0.00       0.01      23.53      25.92      18.49       0.00       0.00       0.00
 1995 108  5:29:11          0.00       0.00       0.00       0.00       0.00       0.01      23.58      25.89      17.96       0.00       0.00       0.00
 1995 108  5:59:18          0.00       0.00       0.01       0.00       0.00       0.01      23.27      26.25      18.60       0.00       0.00       0.00
 1995 108  6:29:24          0.00       0.00       0.00       0.00       0.00       0.00      23.63      26.03      18.58       0.00       0.00       0.00
 1995 108  6:59:31          0.00       0.00       0.00       0.00       0.00       0.01      23.41      25.91      18.57       0.00       0.00       0.00
 1995 108  7:29:38          0.00       0.00       0.00       0.00       0.00       0.00      23.59      25.54      18.32       0.00       0.00       0.00
 1995 108  7:59:45          0.00       0.00       0.00       0.00       0.00       0.00      23.57      26.28      18.39       0.00       0.00       0.00
 1995 108  8:29:51          0.00       0.00       0.00       0.00       0.00       0.00      23.58      26.11      18.30       0.00       0.00       0.00
 1995 108  8:59:58          0.00       0.00       0.00       0.00       0.00       0.00      23.65      25.97      18.71       0.00       0.00       0.00
 1995 108  9:30:04          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.60      18.51       0.00       0.00       0.00
 1995 108 10:00:11          0.00       0.00       0.00       0.00       0.00       0.00      23.56      26.28      18.49       0.00       0.00       0.00
 1995 108 10:30:18          0.00       0.00       0.00       0.00       0.00       0.00      23.46      25.56      18.53       0.00       0.00       0.00
 1995 108 11:00:24          0.00       0.00       0.00       0.00       0.00       0.00      23.32      26.09      18.35       0.00       0.00       0.00
 1995 108 11:30:31          0.00       0.00       0.00       0.00       0.00       0.00      23.11      26.05      18.51       0.00       0.00       0.00
 1995 108 12:00:38          0.00       0.00       0.00       0.00       0.00       0.00      23.44      25.81      18.44       0.00       0.00       0.00
 1995 108 12:30:45          0.00       0.00       0.01       0.00       0.00       0.01      23.66      26.41      18.39       0.00       0.00       0.00
 1995 108 13:00:51          0.00       0.00       0.01       0.00       0.00       0.01      23.56      25.66      18.42       0.00       0.00       0.00
 1995 108 13:30:58          0.00       0.00       0.00       0.00       0.00       0.00      23.61      26.08      18.65       0.00       0.00       0.00
 1995 108 14:01:05          0.00       0.00       0.00       0.00       0.00       0.00      23.77      25.66      18.36       0.00       0.00       0.00
 1995 108 14:31:11          0.04       0.00       0.01       0.00       0.00       0.05      23.50      25.95      18.53       0.00       0.00       0.00
 1995 108 15:01:18          0.00       0.00       0.00       0.00       0.00       0.00      23.37      25.84      18.45       0.00       0.00       0.00
 1995 108 15:31:24          0.00       0.00       0.00       0.00       0.00       0.01      23.26      26.23      18.80       0.00       0.00       0.00
 1995 108 16:01:31          0.00       0.00       0.00       0.00       0.00       0.00      23.55      25.89      18.40       0.00       0.00       0.00
 1995 108 16:31:38          0.00       0.00       0.00       0.00       0.00       0.01      23.35      25.94      18.18       0.00       0.00       0.00
 1995 108 17:01:44          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.70      18.12       0.00       0.00       0.00
 1995 108 17:31:51          0.00       0.00       0.00       0.00       0.00       0.01      23.59      25.91      18.32       0.00       0.00       0.00
 1995 108 18:01:58          0.00       0.00       0.01       0.00       0.00       0.01      23.98      25.99      18.01       0.00       0.00       0.00
 1995 108 18:32:04          0.00       0.00       0.01       0.00       0.00       0.01      23.66      26.06      18.17       0.00       0.00       0.00
 1995 108 19:02:11          0.00       0.00       0.00       0.00       0.00       0.00      23.45      25.67      18.68       0.00       0.00       0.00
 1995 108 19:32:18          0.00       0.00       0.00       0.00       0.00       0.00      23.34      25.98      18.42       0.00       0.00       0.00
 1995 108 20:02:24          0.00       0.00       0.00       0.00       0.00       0.00      23.54      25.83      18.29       0.00       0.00       0.00
 1995 108 20:32:31          0.00       0.00       0.00       0.00       0.00       0.00      23.59      25.23      18.13       0.00       0.00       0.00
 1995 108 21:02:38          0.00       0.00       0.00       0.00       0.00       0.01      23.48      26.10      18.49       0.00       0.00       0.00
 1995 108 21:32:44          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.61      18.55       0.00       0.00       0.00
 1995 108 22:02:51          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.78      18.37       0.00       0.00       0.00
 1995 108 22:32:58          0.00       0.00       0.00       0.00       0.00       0.00      23.77      25.86      18.10       0.00       0.00       0.00
 1995 108 23:03:04          0.00       0.00       0.01       0.00       0.00       0.01      23.92      25.97      18.07       0.00       0.00       0.00
 1995 108 23:33:11          0.00       0.00       0.00       0.00       0.00       0.00      23.57      25.37      18.45       0.00       0.00       0.00
 1995 108 23:51:15          0.00       0.00       0.00       0.00       0.00       0.00      23.54      25.66      18.10       0.00       0.00       0.00
 1995 109  0:27:23          0.00       0.00       0.00       0.00       0.00       0.00      23.40      26.17      18.44       0.00       0.00       0.00
 1995 109  0:57:30          0.00       0.00       0.00       0.00       0.00       0.01      23.73      25.85      18.59       0.00       0.00       0.00
 1995 109  1:27:36          0.00       0.00       0.00       0.00       0.00       0.00      23.02      25.98      18.41       0.00       0.00       0.00
 1995 109  1:57:43          0.00       0.00       0.00       0.00       0.00       0.00      23.29      26.09      18.38       0.00       0.00       0.00
 1995 109  2:27:50          0.00       0.00       0.00       0.00       0.00       0.01      23.91      25.90      18.57       0.00       0.00       0.00
 1995 109  2:57:56          0.01       0.00       0.00       0.00       0.00       0.01      23.41      26.21      18.47       0.00       0.00       0.00
 1995 109  3:28:03          0.01       0.00       0.00       0.00       0.00       0.01      23.41      25.95      18.55       0.00       0.00       0.00
 1995 109  3:58:10          0.00       0.00       0.00       0.00       0.00       0.01      23.61      26.13      18.51       0.00       0.00       0.00
 1995 109  4:28:16          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.97      18.35       0.00       0.00       0.00
 1995 109  4:58:23          0.00       0.00       0.00       0.00       0.00       0.01      23.55      25.76      18.05       0.00       0.00       0.00
 1995 109  5:28:30          0.00       0.00       0.00       0.00       0.00       0.00      23.45      26.01      18.13       0.00       0.00       0.00
 1995 109  5:58:36          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.45      18.69       0.00       0.00       0.00
 1995 109  6:28:43          0.00       0.00       0.01       0.00       0.00       0.01      23.50      25.69      18.59       0.00       0.00       0.00
 1995 109  6:58:50          0.00       0.00       0.00       0.00       0.00       0.00      23.38      26.22      18.35       0.00       0.00       0.00
 1995 109  7:28:57          0.00       0.00       0.00       0.00       0.00       0.01      23.50      25.99      18.43       0.00       0.00       0.00
 1995 109  7:59:03          0.00       0.00       0.00       0.00       0.00       0.00      23.18      25.94      18.45       0.00       0.00       0.00
 1995 109  8:29:10          0.00       0.00       0.00       0.00       0.00       0.00      23.59      25.99      18.41       0.00       0.00       0.00
 1995 109  8:59:16          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.67      18.36       0.00       0.00       0.00
 1995 109  9:29:23          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.55      18.38       0.00       0.00       0.00
 1995 109  9:59:30          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.86      18.57       0.00       0.00       0.00
 1995 109 10:29:36          0.00       0.00       0.00       0.00       0.00       0.00      23.26      25.78      18.24       0.00       0.00       0.00
 1995 109 10:59:43          0.00       0.00       0.00       0.00       0.00       0.00      23.25      25.59      18.65       0.00       0.00       0.00
 1995 109 11:29:50          0.00       0.00       0.00       0.00       0.00       0.00      23.72      25.90      18.10       0.00       0.00       0.00
 1995 109 11:59:56          0.00       0.00       0.00       0.00       0.00       0.01      23.48      25.80      18.71       0.00       0.00       0.00
 1995 109 12:30:03          0.00       0.00       0.00       0.00       0.00       0.01      23.72      26.21      18.29       0.00       0.00       0.00
 1995 109 13:00:10          0.00       0.00       0.00       0.00       0.00       0.01      23.66      25.62      18.34       0.00       0.00       0.00
 1995 109 13:30:17          0.00       0.00       0.00       0.00       0.00       0.01      23.65      25.76      18.13       0.00       0.00       0.00
 1995 109 14:00:23          0.00       0.00       0.00       0.00       0.00       0.00      23.80      25.82      18.48       0.00       0.00       0.00
 1995 109 14:30:30          0.00       0.00       0.00       0.00       0.00       0.00      23.43      25.67      18.46       0.00       0.00       0.00
 1995 109 15:00:36          0.00       0.00       0.00       0.00       0.00       0.00      23.68      25.60      18.59       0.00       0.00       0.00
 1995 109 15:30:43          0.00       0.00       0.00       0.00       0.00       0.01      23.66      25.51      18.15       0.00       0.00       0.00
 1995 109 16:00:50          0.00       0.00       0.00       0.00       0.00       0.00      23.46      26.00      18.24       0.00       0.00       0.00
 1995 109 16:30:56          0.00       0.00       0.00       0.00       0.00       0.00      23.45      25.92      18.11       0.00       0.00       0.00
 1995 109 17:01:03          0.00       0.00       0.00       0.00       0.00       0.00      23.80      26.04      18.73       0.00       0.00       0.00
 1995 109 17:31:10          0.00       0.00       0.00       0.00       0.00       0.00      23.45      25.82      18.18       0.00       0.00       0.00
 1995 109 18:01:16          0.00       0.00       0.00       0.00       0.00       0.01      23.66      25.80      18.16       0.00       0.00       0.00
 1995 109 18:31:23          0.00       0.00       0.00       0.00       0.00       0.00      23.54      25.99      18.44       0.00       0.00       0.00
 1995 109 19:01:30          0.00       0.00       0.01       0.00       0.00       0.01      23.81      25.85      18.46       0.00       0.00       0.00
 1995 109 19:31:36          0.00       0.00       0.00       0.00       0.00       0.00      23.82      25.57      18.92       0.00       0.00       0.00
 1995 109 20:01:43          0.00       0.00       0.00       0.00       0.00       0.00      23.95      25.81      18.44       0.00       0.00       0.00
 1995 109 20:31:50          0.00       0.00       0.00       0.00       0.00       0.00      23.66      25.85      18.60       0.00       0.00       0.00
 1995 109 21:01:56          0.00       0.00       0.00       0.00       0.00       0.01      23.24      25.67      18.41       0.00       0.00       0.00
 1995 109 21:32:03          0.00       0.00       0.00       0.00       0.00       0.00      23.89      26.17      18.39       0.00       0.00       0.00
 1995 109 22:02:10          0.00       0.00       0.00       0.00       0.00       0.00      23.57      26.11      18.55       0.00       0.00       0.00
 1995 109 22:32:16          0.00       0.00       0.00       0.00       0.00       0.01      23.74      25.89      18.57       0.00       0.00       0.00
 1995 109 23:02:23          0.00       0.00       0.00       0.00       0.00       0.00      23.25      25.49      18.41       0.00       0.00       0.00
 1995 109 23:32:30          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.92      18.61       0.00       0.00       0.00
 1995 109 23:53:35          0.00       0.00       0.00       0.00       0.00       0.01      23.72      26.37      18.48       0.00       0.00       0.00
 1995 110  0:29:42          0.00       0.00       0.00       0.00       0.00       0.00      23.59      25.71      18.51       0.00       0.00       0.00
 1995 110  0:59:49          0.00       0.00       0.00       0.00       0.00       0.00      23.52      26.05      18.76       0.00       0.00       0.00
 1995 110  1:29:56          0.00       0.00       0.00       0.00       0.00       0.00      23.31      26.12      18.47       0.00       0.00       0.00
 1995 110  2:00:02          0.00       0.00       0.01       0.00       0.00       0.01      23.43      26.11      18.43       0.00       0.00       0.00
 1995 110  2:30:09          0.01       0.00       0.00       0.00       0.00       0.01      23.50      26.49      18.36       0.00       0.00       0.00
 1995 110  3:00:16          0.03       0.00       0.01       0.00       0.00       0.04      23.82      26.32      18.65       0.00       0.00       0.00
 1995 110  3:30:22          0.00       0.00       0.00       0.00       0.00       0.01      23.83      26.31      18.57       0.00       0.00       0.00
 1995 110  4:00:29          0.00       0.00       0.00       0.00       0.00       0.01      23.93      26.55      18.43       0.00       0.00       0.00
 1995 110  4:30:36          0.01       0.00       0.01       0.00       0.00       0.02      23.86      26.06      18.49       0.00       0.00       0.00
 1995 110  5:03:43          0.01       0.00       0.00       0.00       0.00       0.02      23.83      26.10      18.35       0.00       0.00       0.00
 1995 110  5:33:50          0.00       0.00       0.00       0.00       0.00       0.01      23.68      26.27      18.42       0.00       0.00       0.00
 1995 110  6:03:56          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.95      18.38       0.00       0.00       0.00
 1995 110  6:34:03          0.00       0.00       0.00       0.00       0.00       0.00      23.82      26.41      18.43       0.00       0.00       0.00
 1995 110  7:04:10          0.00       0.00       0.01       0.00       0.00       0.01      23.51      26.17      18.46       0.00       0.00       0.00
 1995 110  7:34:17          0.00       0.00       0.00       0.00       0.00       0.00      23.71      25.93      18.40       0.00       0.00       0.00
 1995 110  8:04:23          0.00       0.00       0.00       0.00       0.00       0.00      23.34      25.93      18.35       0.00       0.00       0.00
 1995 110  8:34:30          0.00       0.00       0.01       0.00       0.00       0.01      23.72      26.00      18.39       0.00       0.00       0.00
 1995 110  9:04:36          0.00       0.00       0.00       0.00       0.00       0.01      23.09      25.98      18.09       0.00       0.00       0.00
 1995 110  9:34:43          0.00       0.00       0.01       0.00       0.00       0.01      23.88      26.01      18.43       0.00       0.00       0.00
 1995 110 10:04:50          0.00       0.00       0.00       0.00       0.00       0.00      23.52      26.31      18.68       0.00       0.00       0.00
 1995 110 10:34:56          0.00       0.00       0.00       0.00       0.00       0.01      23.58      25.98      18.65       0.00       0.00       0.00
 1995 110 11:05:03          0.00       0.00       0.00       0.00       0.00       0.00      23.41      26.16      18.22       0.00       0.00       0.00
 1995 110 11:35:10          0.00       0.00       0.00       0.00       0.00       0.01      23.41      25.63      18.30       0.00       0.00       0.00
 1995 110 12:05:16          0.00       0.00       0.00       0.00       0.00       0.00      23.88      25.84      18.56       0.00       0.00       0.00
 1995 110 12:35:23          0.00       0.00       0.00       0.00       0.00       0.01      23.61      26.04      18.55       0.00       0.00       0.00
 1995 110 13:05:30          0.00       0.00       0.00       0.00       0.00       0.00      23.26      26.52      18.42       0.00       0.00       0.00
 1995 110 13:35:36          0.00       0.00       0.00       0.00       0.00       0.00      23.76      25.66      18.54       0.00       0.00       0.00
 1995 110 14:05:43          0.00       0.00       0.00       0.00       0.00       0.00      23.33      26.17      18.36       0.00       0.00       0.00
 1995 110 14:35:50          0.00       0.00       0.01       0.00       0.00       0.01      23.59      26.54      18.77       0.00       0.00       0.00
 1995 110 15:05:56          0.10       0.01       0.01       0.00       0.00       0.11      25.02      26.49      18.08       0.00       0.00       0.00
 1995 110 15:36:03          0.03       0.00       0.00       0.00       0.00       0.03      24.08      26.15      18.69       0.00       0.00       0.00
 1995 110 16:06:10          0.00       0.00       0.00       0.00       0.00       0.00      23.62      26.26      18.18       0.00       0.00       0.00
 1995 110 16:36:16          0.00       0.00       0.00       0.00       0.00       0.00      23.15      26.08      18.47       0.00       0.00       0.00
 1995 110 17:06:23          0.00       0.00       0.00       0.00       0.00       0.00      23.66      26.12      18.59       0.00       0.00       0.00
 1995 110 17:36:30          0.00       0.00       0.00       0.00       0.00       0.00      23.95      25.89      18.27       0.00       0.00       0.00
 1995 110 18:06:36          0.00       0.00       0.00       0.00       0.00       0.00      23.68      26.05      18.39       0.00       0.00       0.00
 1995 110 18:36:43          0.00       0.00       0.00       0.00       0.00       0.01      23.33      26.26      18.63       0.00       0.00       0.00
 1995 110 19:06:50          0.02       0.00       0.01       0.00       0.00       0.02      23.37      25.22      18.61       0.00       0.00       0.00
 1995 110 19:36:56          0.00       0.00       0.00       0.00       0.00       0.01      23.58      25.89      18.51       0.00       0.00       0.00
 1995 110 20:07:03          0.00       0.00       0.00       0.00       0.00       0.00      23.46      25.90      18.18       0.00       0.00       0.00
 1995 110 20:37:09          0.00       0.00       0.00       0.00       0.00       0.00      23.63      25.92      18.12       0.00       0.00       0.00
 1995 110 21:07:16          0.01       0.00       0.00       0.00       0.00       0.01      23.61      25.90      18.44       0.00       0.00       0.00
 1995 110 21:37:23          0.00       0.00       0.00       0.00       0.00       0.01      23.36      26.07      18.98       0.00       0.00       0.00
 1995 110 22:07:30          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.92      18.28       0.00       0.00       0.00
 1995 110 22:37:36          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.58      18.16       0.00       0.00       0.00
 1995 110 23:07:43          0.00       0.00       0.00       0.00       0.00       0.00      23.37      25.68      18.38       0.00       0.00       0.00
 1995 110 23:37:50          0.00       0.00       0.00       0.00       0.00       0.00      23.86      26.05      18.41       0.00       0.00       0.00
 1995 110 23:52:53          0.00       0.00       0.00       0.00       0.00       0.00      23.51      25.97      18.35       0.00       0.00       0.00
 1995 111  0:29:01          0.00       0.00       0.00       0.00       0.00       0.00      23.35      25.70      18.62       0.00       0.00       0.00
 1995 111  0:59:08          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.98      18.60       0.00       0.00       0.00
 1995 111  1:29:14          0.00       0.00       0.00       0.00       0.00       0.00      23.81      25.66      18.47       0.00       0.00       0.00
 1995 111  1:59:21          0.00       0.00       0.00       0.00       0.00       0.00      23.90      25.72      18.32       0.00       0.00       0.00
 1995 111  2:29:27          0.00       0.00       0.00       0.00       0.00       0.00      23.55      25.64      18.52       0.00       0.00       0.00
 1995 111  2:59:34          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.91      18.32       0.00       0.00       0.00
 1995 111  3:29:41          0.00       0.00       0.00       0.00       0.00       0.00      23.88      25.84      18.50       0.00       0.00       0.00
 1995 111  3:59:48          0.00       0.00       0.00       0.00       0.00       0.00      23.62      25.81      18.57       0.00       0.00       0.00
 1995 111  4:29:54          0.00       0.00       0.00       0.00       0.00       0.00      23.81      26.08      18.83       0.00       0.00       0.00
 1995 111  5:00:01          0.00       0.00       0.00       0.00       0.00       0.00      23.60      25.77      18.46       0.00       0.00       0.00
 1995 111  5:30:08          0.00       0.00       0.00       0.00       0.00       0.00      23.68      25.74      18.39       0.00       0.00       0.00
 1995 111  6:00:14          0.00       0.00       0.00       0.00       0.00       0.00      24.05      25.70      18.37       0.00       0.00       0.00
 1995 111  6:30:21          0.00       0.00       0.00       0.00       0.00       0.00      24.03      25.73      18.59       0.00       0.00       0.00
 1995 111  7:00:27          0.00       0.00       0.00       0.00       0.00       0.00      23.72      26.04      18.39       0.00       0.00       0.00
 1995 111  7:30:34          0.00       0.00       0.00       0.00       0.00       0.00      24.22      26.17      18.41       0.00       0.00       0.00
 1995 111  8:00:41          0.00       0.00       0.00       0.00       0.00       0.01      23.30      26.08      18.44       0.00       0.00       0.00
 1995 111  8:30:47          0.00       0.00       0.00       0.00       0.00       0.00      23.75      26.04      18.72       0.00       0.00       0.00
 1995 111  9:00:54          0.00       0.00       0.00       0.00       0.00       0.00      23.70      25.63      18.27       0.00       0.00       0.00
 1995 111  9:31:01          0.00       0.00       0.00       0.00       0.00       0.00      23.80      25.87      18.60       0.00       0.00       0.00
 1995 111 10:01:08          0.00       0.00       0.00       0.00       0.00       0.00      23.91      25.87      18.52       0.00       0.00       0.00
 1995 111 10:31:14          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.73      18.55       0.00       0.00       0.00
 1995 111 11:01:21          0.00       0.00       0.00       0.00       0.00       0.00      23.95      26.22      18.42       0.00       0.00       0.00
 1995 111 11:31:28          0.00       0.00       0.00       0.00       0.00       0.00      24.02      25.38      18.48       0.00       0.00       0.00
 1995 111 12:01:34          0.00       0.00       0.00       0.00       0.00       0.00      23.59      26.36      18.68       0.00       0.00       0.00
 1995 111 13:43:57          0.00       0.00       0.00       0.00       0.00       0.00      24.23      25.80      18.72       0.00       0.00       0.00
 1995 111 14:14:04          0.00       0.00       0.00       0.00       0.00       0.00      23.45      25.96      18.40       0.00       0.00       0.00
 1995 111 14:44:10          0.00       0.00       0.00       0.00       0.00       0.00      23.87      25.98      18.68       0.00       0.00       0.00
 1995 111 15:14:17          0.00       0.00       0.00       0.00       0.00       0.00      23.62      25.84      18.51       0.00       0.00       0.00
 1995 111 15:44:24          0.00       0.00       0.00       0.00       0.00       0.00      23.72      25.51      18.46       0.00       0.00       0.00
 1995 111 16:14:30          0.00       0.00       0.00       0.00       0.00       0.00      23.64      26.00      18.64       0.00       0.00       0.00
 1995 111 16:44:37          0.00       0.00       0.00       0.00       0.00       0.00      23.68      25.80      18.13       0.00       0.00       0.00
 1995 111 17:14:43          0.00       0.00       0.00       0.00       0.00       0.00      24.03      26.14      18.53       0.00       0.00       0.00
 1995 111 17:44:50          0.00       0.00       0.00       0.00       0.00       0.00      23.58      26.03      18.68       0.00       0.00       0.00
 1995 111 18:14:57          0.00       0.00       0.00       0.00       0.00       0.00      23.99      26.31      18.92       0.00       0.00       0.00
 1995 111 18:45:03          0.00       0.00       0.00       0.00       0.00       0.00      23.91      25.97      18.57       0.00       0.00       0.00
 1995 111 19:15:10          0.00       0.00       0.00       0.00       0.00       0.00      23.92      26.09      18.48       0.00       0.00       0.00
 1995 111 19:45:17          0.00       0.00       0.00       0.00       0.00       0.01      23.81      25.78      18.48       0.00       0.00       0.00
 1995 111 20:15:23          0.00       0.00       0.00       0.00       0.00       0.00      23.91      26.26      18.55       0.00       0.00       0.00
 1995 111 20:45:30          0.00       0.00       0.00       0.00       0.00       0.00      23.88      25.96      18.69       0.00       0.00       0.00
 1995 111 21:15:37          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.78      18.72       0.00       0.00       0.00
 1995 111 21:45:44          0.00       0.00       0.00       0.00       0.00       0.00      23.64      25.82      18.84       0.00       0.00       0.00
 1995 111 22:15:50          0.00       0.00       0.00       0.00       0.00       0.00      23.97      25.94      18.85       0.00       0.00       0.00
 1995 111 22:45:57          0.00       0.00       0.00       0.00       0.00       0.00      23.88      26.18      18.51       0.00       0.00       0.00
 1995 111 23:16:03          0.00       0.00       0.00       0.00       0.00       0.00      23.94      25.74      18.83       0.00       0.00       0.00
