 STICS OMNIDIRECTIONAL MATRIX RATES 1
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941216_V01.DAT;1
         Clock selected:         Wall
         FIFO mode is ON     TGS mode is ON       Telemetry mode is Science mode     
 Sci Rec#      Time      BR VS    E/Q      OMR 0   OMR 1   OMR 2   OMR 3   OMR 4   OMR 5   OMR 6   OMR 7   OMR 8   OMR 9  HMR Sum  SMR Sum
    14468 94 350 10:35:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14468 94 350 10:35:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14468 94 350 10:35:54 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14468 94 350 10:35:57 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14468 94 350 10:36:00 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:36:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14468 94 350 10:36:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14468 94 350 10:36:10 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        0
    14468 94 350 10:36:13 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        0
    14468 94 350 10:36:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14468 94 350 10:36:20 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:36:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14468 94 350 10:36:26 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        1
    14468 94 350 10:36:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:36:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14468 94 350 10:36:36 H  0    6.191       3       0       0       0       0       0       0       0       0       0       24        0
    14468 94 350 10:36:39 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:36:42 H  0    6.191       0       0       0       0       0       0       0       0       0       0       31        0
    14468 94 350 10:36:45 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14468 94 350 10:36:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14468 94 350 10:36:52 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:36:55 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14468 94 350 10:36:58 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        0
    14468 94 350 10:37:01 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14468 94 350 10:37:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:37:08 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14468 94 350 10:37:11 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:37:14 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14468 94 350 10:37:17 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14468 94 350 10:37:20 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        0
    14468 94 350 10:37:24 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:37:27 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14468 94 350 10:37:30 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        0
    14468 94 350 10:37:33 H  0    6.191       0       0       0       0       0       0       0       0       0       0       34        0
    14468 94 350 10:37:36 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14468 94 350 10:37:40 H  0    6.191       2       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:37:43 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14468 94 350 10:37:46 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        0
    14468 94 350 10:37:49 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        0
    14468 94 350 10:37:52 H  0    6.191       1       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:37:56 H  0    6.191       0       0       0       0       0       0       0       0       0       0       32        0
    14468 94 350 10:37:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        0
    14468 94 350 10:38:02 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14468 94 350 10:38:05 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        1
    14468 94 350 10:38:08 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14468 94 350 10:38:12 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14468 94 350 10:38:15 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14468 94 350 10:38:18 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        1
    14468 94 350 10:38:21 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14468 94 350 10:38:24 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        0
    14468 94 350 10:38:27 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        0
    14468 94 350 10:38:31 H  0    6.191       2       0       0       0       0       0       0       0       0       0       27        0
    14468 94 350 10:38:34 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14469 94 350 10:38:37 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14469 94 350 10:38:40 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14469 94 350 10:38:43 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:38:47 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:38:50 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:38:53 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        1
    14469 94 350 10:38:56 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        1
    14469 94 350 10:38:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14469 94 350 10:39:03 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14469 94 350 10:39:06 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        1
    14469 94 350 10:39:09 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14469 94 350 10:39:12 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14469 94 350 10:39:15 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        0
    14469 94 350 10:39:19 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        1
    14469 94 350 10:39:22 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14469 94 350 10:39:25 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14469 94 350 10:39:28 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:39:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        0
    14469 94 350 10:39:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14469 94 350 10:39:38 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14469 94 350 10:39:41 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14469 94 350 10:39:44 H  0    6.191       3       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:39:48 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:39:51 H  0    6.191       1       0       0       0       0       0       0       0       0       0       31        0
    14469 94 350 10:39:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14469 94 350 10:39:57 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14469 94 350 10:40:00 H  0    6.191       1       0       0       0       0       0       0       0       0       0       34        0
    14469 94 350 10:40:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        1
    14469 94 350 10:40:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:40:10 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14469 94 350 10:40:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14469 94 350 10:40:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14469 94 350 10:40:20 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14469 94 350 10:40:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14469 94 350 10:40:26 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14469 94 350 10:40:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14469 94 350 10:40:32 H  0    6.191       1       0       0       0       0       0       0       0       0       0       15        0
    14469 94 350 10:40:36 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:40:39 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:40:42 H  0    6.191       0       0       0       0       0       0       0       0       0       0       34        0
    14469 94 350 10:40:45 H  0    6.191       0       0       0       0       0       0       0       0       0       0       12        0
    14469 94 350 10:40:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       32        0
    14469 94 350 10:40:52 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14469 94 350 10:40:55 H  0    6.191       1       0       0       0       0       0       0       0       0       0       34        0
    14469 94 350 10:40:58 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14469 94 350 10:41:01 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:41:04 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        0
    14469 94 350 10:41:08 H  0    6.191       1       0       0       0       0       0       0       0       0       0       17        0
    14469 94 350 10:41:11 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14469 94 350 10:41:14 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14469 94 350 10:41:17 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        0
    14469 94 350 10:41:20 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14469 94 350 10:41:24 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        1
    14469 94 350 10:41:27 H  0    6.191       1       0       0       0       0       0       0       0       0       0       30        0
    14469 94 350 10:41:30 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        1
    14469 94 350 10:41:33 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        0
    14469 94 350 10:41:36 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14469 94 350 10:41:40 H  0    6.191       0       0       0       0       0       0       0       0       0       0       33        0
    14469 94 350 10:41:43 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14469 94 350 10:41:46 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:41:49 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14470 94 350 10:41:52 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14470 94 350 10:41:55 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:41:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:42:02 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14470 94 350 10:42:05 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14470 94 350 10:42:08 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14470 94 350 10:42:11 H  0    6.191       3       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:42:15 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:42:18 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:42:21 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14470 94 350 10:42:24 H  0    6.191       0       0       0       0       0       0       0       0       0       0       33        0
    14470 94 350 10:42:27 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14470 94 350 10:42:31 H  0    6.191       0       0       0       0       0       0       0       0       0       0       32        0
    14470 94 350 10:42:34 H  0    6.191       1       0       0       0       0       0       0       0       0       0       30        0
    14470 94 350 10:42:37 H  0    6.191       2       0       0       0       0       0       0       0       0       0       29        0
    14470 94 350 10:42:40 H  0    6.191       0       0       0       0       0       0       0       0       0       0       31        0
    14470 94 350 10:42:43 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14470 94 350 10:42:47 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        1
    14470 94 350 10:42:50 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        0
    14470 94 350 10:42:53 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:42:56 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14470 94 350 10:42:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:43:03 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        1
    14470 94 350 10:43:06 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:43:09 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        0
    14470 94 350 10:43:12 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        0
    14470 94 350 10:43:15 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14470 94 350 10:43:19 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        0
    14470 94 350 10:43:22 H  0    6.191       2       0       0       0       0       0       0       0       0       0       18        1
    14470 94 350 10:43:25 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14470 94 350 10:43:28 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        2
    14470 94 350 10:43:31 H  0    6.191       2       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:43:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14470 94 350 10:43:38 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14470 94 350 10:43:41 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14470 94 350 10:43:44 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14470 94 350 10:43:47 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:43:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14470 94 350 10:43:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14470 94 350 10:43:57 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        1
    14470 94 350 10:44:00 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14470 94 350 10:44:03 H  0    6.191       2       0       0       0       0       0       0       0       0       0       17        1
    14470 94 350 10:44:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14470 94 350 10:44:10 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14470 94 350 10:44:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14470 94 350 10:44:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14470 94 350 10:44:19 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        1
    14470 94 350 10:44:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14470 94 350 10:44:26 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14470 94 350 10:44:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       34        1
    14470 94 350 10:44:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14470 94 350 10:44:35 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14470 94 350 10:44:39 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14470 94 350 10:44:42 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14470 94 350 10:44:45 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        2
    14470 94 350 10:44:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14470 94 350 10:44:51 H  0    6.191       1       0       0       0       0       0       0       0       0       0       17        0
    14470 94 350 10:44:55 H  0    6.191       2       0       0       0       0       0       0       0       0       0       28        0
    14470 94 350 10:44:58 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14471 94 350 10:45:01 H  0    6.191       1       0       0       0       0       0       0       0       0       0       16        1
    14471 94 350 10:45:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14471 94 350 10:45:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       13        0
    14471 94 350 10:45:11 H  0    6.191       1       0       0       0       0       0       0       0       0       0       15        0
    14471 94 350 10:45:14 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14471 94 350 10:45:17 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14471 94 350 10:45:20 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14471 94 350 10:45:23 H  0    6.191       1       0       0       0       0       0       0       0       0       0       22        3
    14471 94 350 10:45:27 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:45:30 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14471 94 350 10:45:33 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14471 94 350 10:45:36 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:45:39 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14471 94 350 10:45:43 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14471 94 350 10:45:46 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        1
    14471 94 350 10:45:49 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:45:52 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14471 94 350 10:45:55 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14471 94 350 10:45:59 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:46:02 H  0    6.191       1       0       0       0       0       0       0       0       0       0       28        1
    14471 94 350 10:46:05 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:46:08 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        1
    14471 94 350 10:46:11 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        0
    14471 94 350 10:46:15 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14471 94 350 10:46:18 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:46:21 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14471 94 350 10:46:24 H  0    6.191       1       0       0       0       0       0       0       0       0       0       18        0
    14471 94 350 10:46:27 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:46:30 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14471 94 350 10:46:34 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        0
    14471 94 350 10:46:37 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        0
    14471 94 350 10:46:40 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14471 94 350 10:46:43 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        1
    14471 94 350 10:46:46 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:46:50 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        1
    14471 94 350 10:46:53 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        1
    14471 94 350 10:46:56 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14471 94 350 10:46:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:47:02 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:47:06 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:47:09 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:47:12 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:47:15 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:47:18 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        1
    14471 94 350 10:47:22 H  0    6.191       1       0       0       0       0       0       0       0       0       0       30        2
    14471 94 350 10:47:25 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:47:28 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:47:31 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        3
    14471 94 350 10:47:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        1
    14471 94 350 10:47:38 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:47:41 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14471 94 350 10:47:44 H  0    6.191       1       0       0       0       0       0       0       0       0       0       16        1
    14471 94 350 10:47:47 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        0
    14471 94 350 10:47:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14471 94 350 10:47:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14471 94 350 10:47:57 H  0    6.191       1       0       0       0       0       0       0       0       0       0       19        0
    14471 94 350 10:48:00 H  0    6.191       1       0       0       0       0       0       0       0       0       0       16        1
    14471 94 350 10:48:03 H  0    6.191       2       0       0       0       0       0       0       0       0       0       22        0
    14471 94 350 10:48:07 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14471 94 350 10:48:10 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14472 94 350 10:48:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14472 94 350 10:48:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14472 94 350 10:48:19 H  0    6.191       2       0       0       0       0       0       0       0       0       0       24        0
    14472 94 350 10:48:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14472 94 350 10:48:26 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        0
    14472 94 350 10:48:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14472 94 350 10:48:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14472 94 350 10:48:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14472 94 350 10:48:39 H  0    6.191       1       0       0       0       0       0       0       0       0       0       34        0
    14472 94 350 10:48:42 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        0
    14472 94 350 10:48:45 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        0
    14472 94 350 10:48:48 H  0    6.191       1       0       0       0       0       0       0       0       0       0       28        2
    14472 94 350 10:48:51 H  0    6.191       1       0       0       0       0       0       0       0       0       0       29        1
    14472 94 350 10:48:55 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14472 94 350 10:48:58 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        0
    14472 94 350 10:49:01 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14472 94 350 10:49:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14472 94 350 10:49:07 H  0    6.191       3       0       0       0       0       0       0       0       0       0       21        1
    14472 94 350 10:49:11 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        1
    14472 94 350 10:49:14 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14472 94 350 10:49:17 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14472 94 350 10:49:20 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        1
    14472 94 350 10:49:23 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        1
    14472 94 350 10:49:27 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        1
    14472 94 350 10:49:30 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14472 94 350 10:49:33 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        0
    14472 94 350 10:49:36 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        1
    14472 94 350 10:49:39 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14472 94 350 10:49:43 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14472 94 350 10:49:46 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        1
    14472 94 350 10:49:49 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        1
    14472 94 350 10:49:52 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        2
    14472 94 350 10:49:55 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        1
    14472 94 350 10:49:58 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14472 94 350 10:50:02 H  0    6.191       1       0       0       0       0       0       0       0       0       0       36        1
    14472 94 350 10:50:05 H  0    6.191       1       0       0       0       0       0       0       0       0       0       34        0
    14472 94 350 10:50:08 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14472 94 350 10:50:11 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        1
    14472 94 350 10:50:14 H  0    6.191       1       0       0       0       0       0       0       0       0       0       28        0
    14472 94 350 10:50:18 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14472 94 350 10:50:21 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14472 94 350 10:50:24 H  0    6.191       0       0       0       0       0       0       0       0       0       0       32        1
    14472 94 350 10:50:27 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14472 94 350 10:50:30 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        1
    14472 94 350 10:50:34 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14472 94 350 10:50:37 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14472 94 350 10:50:40 H  0    6.191       1       0       0       0       0       0       0       0       0       0       28        1
    14472 94 350 10:50:43 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14472 94 350 10:50:46 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14472 94 350 10:50:50 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14472 94 350 10:50:53 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14472 94 350 10:50:56 H  0    6.191       0       0       0       0       0       0       0       0       0       0       18        0
    14472 94 350 10:50:59 H  0    6.191       0       0       0       0       0       0       0       0       0       0       29        0
    14472 94 350 10:51:02 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        1
    14472 94 350 10:51:06 H  0    6.191       0       0       0       0       0       0       0       0       0       0       27        0
    14472 94 350 10:51:09 H  0    6.191       1       0       0       0       0       0       0       0       0       0       23        0
    14472 94 350 10:51:12 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        1
    14472 94 350 10:51:15 H  0    6.191       2       0       0       0       0       0       0       0       0       0       26        0
    14472 94 350 10:51:18 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14472 94 350 10:51:22 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14473 94 350 10:51:25 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14473 94 350 10:51:28 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        0
    14473 94 350 10:51:31 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14473 94 350 10:51:34 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14473 94 350 10:51:38 H  0    6.191       1       0       0       0       0       0       0       0       0       0       18        0
    14473 94 350 10:51:41 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
